,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Fetty Wap ( Deluxe ),nan,nan,nan,nan,nan,Cameras 28-Mar-11,2:59,nan,Naughty Boy,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,"The High Fells ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] $ 1.29 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. December 10 , 2013",3:32,1
1,Fetty Wap ( Deluxe ),Howard Shore,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,"My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:32,1
2,Fetty Wap ( Deluxe ),nan,nan,nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,3:48,1
3,Fetty Wap ( Deluxe ),nan,nan,"Dance , Music , Rock , House , Electronic",nan,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",5:11,nan,nan,2009 Andy Henningsen,nan,nan,nan,45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,3:32,1
4,Wild Ones,nan,2012 PAXAM RECORDS,nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,"My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:32,1
5,Fetty Wap ( Deluxe ),nan,nan,nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,"March 20 , 2012","My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:32,0
6,Fetty Wap ( Deluxe ),nan,nan,nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,"My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:32,0
7,Wild Ones,nan,nan,nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,"March 20 , 2012","My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:32,0
8,Fetty Wap ( Deluxe ),nan,nan,nan,nan,nan,Cameras 28-Mar-11,5:16,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,3:48,0
9,Fetty Wap ( Deluxe ),nan,nan,nan,nan,nan,Cameras 28-Mar-11,5:11,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,nan,"My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:48,0
