,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,accell,electronics - general,nan,479.98,accell ultraav displayport multi-monitor adapter 198.35,nan,switches,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
1,accell,usb drives,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,nan,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
2,accell,electronics - general,nan,nan,srs labs analog rca volume leveler srs labs dct6s 59.99,nan,nan,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
3,accell,electronics - general,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,cases,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
4,accell,electronics - general,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,nan,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
5,accell,electronics - general,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,nan,nan,55.99,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
6,accell,nan,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,nan,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
7,accell,nan,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,nan,nan,nan,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,1
8,accell,electronics - general,nan,479.98,accell ultraav displayport multi-monitor adapter 198.35,nan,nan,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
9,accell,hard drives,nan,nan,accell ultraav displayport multi-monitor adapter 198.35,nan,printer accessories,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
