,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,45,David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,We Found Love,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
1,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,Cameras [ Clean ],David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,( c ) 2011 J'adore Records,3:35,nan,1
2,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,Cameras [ Clean ],Mark Ronson,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
3,Extra Extra Credit,David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,We Found Love,David Guetta,Taylor Swift,"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
4,If I Am a Stranger ( Live In Amsterdam ),David Guetta,Anything Goes,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,We Found Love,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
5,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,My Way ( feat . Monty ) [ Clean ],David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,1
6,If I Am a Stranger ( Live In Amsterdam ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,2012 The Island Def Jam Music Group,3:42,18-Sep-07,We Found Love,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
7,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,We Found Love,X Ambassadors,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
8,If I Am a Stranger ( Live In Amsterdam ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,4:11,18-Sep-07,We Found Love,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
9,45,David Guetta,Hotel Cabana,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,‰ ãÑ 2007 Gum Records,3:42,18-Sep-07,We Found Love,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,3:35,nan,0
