,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,polk audio csi a4 black center channel loudspeaker csia4bk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_name',)",['belkin neoprene sleeve for macbook air f8n065blk'],['polk audio csi a4 black center channel loudspeaker csia4bk'],0.8387759029865265,0.1612240970134735,2
209,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,yamaha rx-v663 home theater receiver rxv663bl,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['yamaha rx-v663 home theater receiver rxv663bl'],0.9441541694104671,0.05584583058953285,2
339,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,lg 5.0 cu.ft . freestanding gas range,,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['lg 5.0 cu.ft . freestanding gas range', nan]",0.9517401158809662,0.048259884119033813,2
207,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,frigidaire electric dryer feq332wh 5.7 cu.ft . super capacity drum,,420.29,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['frigidaire electric dryer feq332wh 5.7 cu.ft . super capacity drum', 420.29]",0.9626146778464317,0.03738532215356827,2
206,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,frigidaire electric dryer feq332wh 5.7 cu.ft . super capacity drum,,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['frigidaire electric dryer feq332wh 5.7 cu.ft . super capacity drum', nan]",0.9541193246841431,0.045880675315856934,2
205,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,frigidaire electric dryer feq332wh 5.7 cu.ft . super capacity drum,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['frigidaire electric dryer feq332wh 5.7 cu.ft . super capacity drum'],0.9541193246841431,0.045880675315856934,2
203,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony cyber-shot dsc-w300 digital camera,,289.0,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony cyber-shot dsc-w300 digital camera', 289.0]",0.9257574528455734,0.07424254715442657,2
202,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony cyber-shot dsc-w300 digital camera,13.6 megapixel 16:9 3x optical zoom 2x digital zoom 2.7 ' color lcd,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony cyber-shot dsc-w300 digital camera', ""13.6 megapixel 16:9 3x optical zoom 2x digital zoom 2.7 ' color lcd""]",0.9339145645499229,0.06608543545007706,2
201,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony cyber-shot dsc-w300 digital camera,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['sony cyber-shot dsc-w300 digital camera'],0.9284650385379791,0.07153496146202087,2
341,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony handycam hdr-sr12 high definition digital camcorder hdrsr12,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['sony handycam hdr-sr12 high definition digital camcorder hdrsr12'],0.9432161077857018,0.05678389221429825,2
199,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,lg electronics dle0442w xl load capacity with neverust stainless steel drum,,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['lg electronics dle0442w xl load capacity with neverust stainless steel drum', nan]",0.9496880173683167,0.05031198263168335,2
198,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,lg electronics dle0442w xl load capacity with neverust stainless steel drum,,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['lg electronics dle0442w xl load capacity with neverust stainless steel drum', nan]",0.9496880173683167,0.05031198263168335,2
197,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,lg electronics dle0442w xl load capacity with neverust stainless steel drum,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['lg electronics dle0442w xl load capacity with neverust stainless steel drum'],0.9522384405136108,0.04776155948638916,2
391,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,linksys wusb600n dual-band wireless-nusb network adapter wusb600n,,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['linksys wusb600n dual-band wireless-nusb network adapter wusb600n', nan]",0.9419028013944626,0.058097198605537415,2
195,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony str-dg820 a/v receiver strdg820,,318.72,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony str-dg820 a/v receiver strdg820', 318.72]",0.9458015225827694,0.054198477417230606,2
194,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony str-dg820 a/v receiver strdg820,"dolby digital , dolby pro logic ii , dts 96/24 , dts neo :6 , dolby digital ex , dolby pro logic iix , dolby pro logic , dts-es , digital cinema sound , dts",,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony str-dg820 a/v receiver strdg820', 'dolby digital , dolby pro logic ii , dts 96/24 , dts neo :6 , dolby digital ex , dolby pro logic iix , dolby pro logic , dts-es , digital cinema sound , dts']",0.9493405781686306,0.0506594218313694,2
210,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,yamaha rx-v663 home theater receiver rxv663bl,"665w dolby truehd , dolby digital ex , dolby pro logic iix , dolby digital plus , dts-hd , dts-es , dts 96/24 , dts neo :6 , neural surroundxm",,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['yamaha rx-v663 home theater receiver rxv663bl', '665w dolby truehd , dolby digital ex , dolby pro logic iix , dolby digital plus , dts-hd , dts-es , dts 96/24 , dts neo :6 , neural surroundxm']",0.9505500607192516,0.04944993928074837,2
193,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony str-dg820 a/v receiver strdg820,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['sony str-dg820 a/v receiver strdg820'],0.9429455660283566,0.05705443397164345,2
211,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,yamaha rx-v663 home theater receiver rxv663bl,,499.0,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['yamaha rx-v663 home theater receiver rxv663bl', 499.0]",0.9494966045022011,0.05050339549779892,2
213,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,"lg electronics dlg2526w 27 ' gas dryer with 7.0 cu . ft. capacity , 5 dry programs , 5 temperature controls , 5 drying levels and sensor dry system",,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],"[""lg electronics dlg2526w 27 ' gas dryer with 7.0 cu . ft. capacity , 5 dry programs , 5 temperature controls , 5 drying levels and sensor dry system""]",0.9525766000151634,0.04742339998483658,2
229,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,lg 5.6 cu.ft . freestanding electric range,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['lg 5.6 cu.ft . freestanding electric range'],0.8926133289933205,0.10738667100667953,2
334,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,logitech cordless desktop wave 920-000264,,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['logitech cordless desktop wave 920-000264', nan]",0.9381529167294502,0.061847083270549774,2
227,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony icd-b600 512mb digital voice recorder icdb600,,30.45,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony icd-b600 512mb digital voice recorder icdb600', 30.45]",0.9403272941708565,0.059672705829143524,2
226,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony icd-b600 512mb digital voice recorder icdb600,512mb flash memory lcd portable,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony icd-b600 512mb digital voice recorder icdb600', '512mb flash memory lcd portable']",0.9477445855736732,0.05225541442632675,2
225,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony icd-b600 512mb digital voice recorder icdb600,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['sony icd-b600 512mb digital voice recorder icdb600'],0.9406270422041416,0.05937295779585838,2
335,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,logitech cordless desktop wave 920-000264,,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['logitech cordless desktop wave 920-000264', nan]",0.9381529167294502,0.061847083270549774,2
223,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,omnimount cmk-mini mini wall mounted cable management system,,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['omnimount cmk-mini mini wall mounted cable management system', nan]",0.9477740786969662,0.05222592130303383,2
222,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,omnimount cmk-mini mini wall mounted cable management system,,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['omnimount cmk-mini mini wall mounted cable management system', nan]",0.9477740786969662,0.05222592130303383,2
221,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,omnimount cmk-mini mini wall mounted cable management system,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['omnimount cmk-mini mini wall mounted cable management system'],0.9477740786969662,0.05222592130303383,2
219,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,nikon coolpix s550 digital camera plum 26110,,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['nikon coolpix s550 digital camera plum 26110', nan]",0.9345975965261459,0.06540240347385406,2
218,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,nikon coolpix s550 digital camera plum 26110,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['nikon coolpix s550 digital camera plum 26110', ""10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd""]",0.9606298506259918,0.03937014937400818,2
217,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,nikon coolpix s550 digital camera plum 26110,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['nikon coolpix s550 digital camera plum 26110'],0.9349471926689148,0.0650528073310852,2
337,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,lg 5.0 cu.ft . freestanding gas range,,,"('rtable_name',)",['belkin neoprene sleeve for macbook air neoprene black'],['lg 5.0 cu.ft . freestanding gas range'],0.9517401158809662,0.048259884119033813,2
215,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,"lg electronics dlg2526w 27 ' gas dryer with 7.0 cu . ft. capacity , 5 dry programs , 5 temperature controls , 5 drying levels and sensor dry system",,,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","[""lg electronics dlg2526w 27 ' gas dryer with 7.0 cu . ft. capacity , 5 dry programs , 5 temperature controls , 5 drying levels and sensor dry system"", nan]",0.9498313963413239,0.05016860365867615,2
