,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,nan,atrend,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,mayline,nan,134.45,0
1,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,memory,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,mayline,nan,134.45,0
2,uniden d1680 dect 6.0 with caller id and call waiting 33.84,nan,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,mayline,nan,2608.99,0
3,uniden d1680 dect 6.0 with caller id and call waiting 33.84,nan,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,nan,nan,134.45,0
4,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,mayline,nan,134.45,0
5,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,mayline,nan,134.45,0
6,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,nan,balt,33250,239.88,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49,nan,mayline,nan,134.45,0
7,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,nan,balt,33250,239.88,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,nan,mayline,nan,203.95,0
8,kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module kingston ktd-dm8400a / 1g 22.92,nan,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,mayline,nan,134.45,0
9,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,car stereos,balt,33250,239.88,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,mayline,nan,134.45,0
