,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"('rtable_category',)",[nan],[nan],0.43772593,0.5622741,2
136,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,19.99,"('rtable_modelno', 'rtable_price')","[nan, 134.45]","[nan, 19.99]",0.46291786,0.53708214,2
81,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,,"('rtable_modelno', 'rtable_price')","[nan, 134.45]","[nan, nan]",0.44486356,0.55513644,2
80,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,,,,"('rtable_brand', 'rtable_price')","['mayline', 134.45]","[nan, nan]",0.4891033,0.5108967,2
79,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,,,134.45,"('rtable_brand', 'rtable_modelno')","['mayline', nan]","[nan, nan]",0.44486356,0.55513644,2
78,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,,"('rtable_category', 'rtable_price')","[nan, 134.45]","[nan, nan]",0.44486356,0.55513644,2
77,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.43772593,0.5622741,2
76,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,,,134.45,"('rtable_category', 'rtable_brand')","[nan, 'mayline']","[nan, nan]",0.44486356,0.55513644,2
75,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,,"('rtable_price',)",[134.45],[nan],0.44486356,0.55513644,2
74,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"('rtable_modelno',)",[nan],[nan],0.43772584,0.56227416,2
73,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,,,134.45,"('rtable_brand',)",['mayline'],[nan],0.4448634,0.5551366,2
72,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"('rtable_category',)",[nan],[nan],0.43772593,0.5622741,2
135,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,,,19.99,"('rtable_brand', 'rtable_price')","['mayline', 134.45]","[nan, 19.99]",0.46749038,0.5325096,2
142,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,office electronics accessories,mayline,,134.45,"('rtable_category',)",[nan],['office electronics accessories'],0.41746333,0.5825367,2
144,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"('rtable_modelno',)",[nan],[nan],0.43772593,0.5622741,2
145,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,,"('rtable_price',)",[134.45],[nan],0.44486356,0.55513644,2
146,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,office electronics accessories,hubbell,,134.45,"('rtable_category', 'rtable_brand')","[nan, 'mayline']","['office electronics accessories', 'hubbell']",0.42335021,0.57664984,2
147,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,office electronics accessories,mayline,,134.45,"('rtable_category', 'rtable_modelno')","[nan, nan]","['office electronics accessories', nan]",0.41746333,0.5825367,2
148,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,office electronics accessories,mayline,,,"('rtable_category', 'rtable_price')","[nan, 134.45]","['office electronics accessories', nan]",0.43416244,0.5658375,2
62,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,,"('rtable_modelno', 'rtable_price')","[nan, 134.45]","[nan, nan]",0.44486356,0.55513644,2
61,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,oxford,,,"('rtable_brand', 'rtable_price')","['mayline', 134.45]","['oxford', nan]",0.451297,0.548703,2
60,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,oxford,,134.45,"('rtable_brand', 'rtable_modelno')","['mayline', nan]","['oxford', nan]",0.44059885,0.55940115,2
117,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,,08371,134.45,"('rtable_brand', 'rtable_modelno')","['mayline', nan]","[nan, '08371']",0.43772593,0.5622741,2
58,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.43772593,0.5622741,2
57,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,oxford,,134.45,"('rtable_category', 'rtable_brand')","[nan, 'mayline']","[nan, 'oxford']",0.44059885,0.55940115,2
