,explanation,label,latency,match,prediction,row,type
0,"{'ltable_manufacturer': -0.014376983915843697, 'ltable_price': 0.0024787901699698262, 'ltable_title': -0.01831002393333863, 'rtable_manufacturer': -0.004941554098700482, 'rtable_price': -0.0017511555122521963, 'rtable_title': -0.018080223723469922}",0.0,467.8300841069995,0.0,[0.9962714 0.0037286],393-831,shap
1,"{'ltable_manufacturer': -0.019410412892000763, 'ltable_price': -0.0005483363869910433, 'ltable_title': -0.013037967151729394, 'rtable_manufacturer': -0.006835086830037953, 'rtable_price': 0.003355335130821927, 'rtable_title': -0.018551692321974164}",0.0,525.7492062539995,0.0,[0.996536   0.00346396],559-324,shap
2,"{'ltable_manufacturer': -0.015425527095018592, 'ltable_price': -0.0014871207386410413, 'ltable_title': -0.01554071944928729, 'rtable_manufacturer': -0.004946131313142053, 'rtable_price': -0.001830738694251828, 'rtable_title': -0.015638537547473463}",0.0,657.0107573250007,0.0,[0.9964445  0.00355554],558-3023,shap
3,"{'ltable_manufacturer': 0.0054312211453604224, 'ltable_price': -0.0012800391438261812, 'ltable_title': -0.02401863769131403, 'rtable_manufacturer': -0.006306916142192984, 'rtable_price': -0.00474180488823913, 'rtable_title': -0.02391484672420969}",0.0,601.2260165560001,0.0,[0.9962895  0.00371051],762-1618,shap
4,"{'ltable_manufacturer': -0.0165947196482836, 'ltable_price': -0.004913550849848739, 'ltable_title': -0.01963527093913095, 'rtable_manufacturer': -0.0058066803093533926, 'rtable_price': 0.0026506096997763948, 'rtable_title': -0.010420950719465819}",0.0,472.32334139700106,0.0,[0.9961647  0.00383538],1262-2860,shap
5,"{'ltable_manufacturer': -0.021135481635263822, 'ltable_price': 0.012529576901424061, 'ltable_title': -0.021444118489976984, 'rtable_manufacturer': -0.004937059699324882, 'rtable_price': 0.0017133618964192791, 'rtable_title': -0.021741659118328233}",0.0,608.5197181410003,0.0,[0.9965976  0.00340242],971-2804,shap
6,"{'ltable_manufacturer': -0.015609298193904891, 'ltable_price': -0.004073727406018092, 'ltable_title': -0.015940065123218432, 'rtable_manufacturer': -0.004914851559558875, 'rtable_price': 0.0019094800958409965, 'rtable_title': -0.01598843133837606}",0.0,534.1764713560005,0.0,[0.99631727 0.00368274],654-1183,shap
7,"{'ltable_manufacturer': -0.010159446040246031, 'ltable_price': -0.0024364243575061293, 'ltable_title': -0.01717017606490604, 'rtable_manufacturer': -0.004939984982134765, 'rtable_price': 0.003607543157956885, 'rtable_title': -0.02325139086530543}",0.0,452.42640901699997,0.0,[0.9953674 0.0046326],423-2847,shap
8,"{'ltable_manufacturer': -0.01259870876790956, 'ltable_price': -0.005761361320813495, 'ltable_title': -0.014306201582696914, 'rtable_manufacturer': -0.005757906086121994, 'rtable_price': -0.0023988956237056547, 'rtable_title': -0.014242434968551002}",0.0,548.7793724080002,0.0,[0.99594754 0.00405244],858-1805,shap
9,"{'ltable_manufacturer': -0.01535433307476344, 'ltable_price': -0.0003126784907653869, 'ltable_title': -0.018365484349196787, 'rtable_manufacturer': -0.004645224061096087, 'rtable_price': 0.0019454724704846826, 'rtable_title': -0.01821309438813476}",0.0,704.4595166479994,0.0,[0.9963104  0.00368962],722-2331,shap
10,"{'ltable_manufacturer': -0.01673141461377965, 'ltable_price': -0.001916484817086398, 'ltable_title': -0.017007432765482618, 'rtable_manufacturer': -0.004938715565716839, 'rtable_price': 0.002592088241518166, 'rtable_title': -0.017198055324920768}",0.0,780.7163631629992,0.0,[0.9964406  0.00355945],1198-3033,shap
11,"{'ltable_manufacturer': -0.013981113608926544, 'ltable_price': -0.005198153138315925, 'ltable_title': -0.016957173910768085, 'rtable_manufacturer': -0.0054778956676988545, 'rtable_price': -0.0037820984249313586, 'rtable_title': -0.00896205913531594}",0.0,765.4173618219975,0.0,[0.99518317 0.0048168 ],522-1512,shap
12,"{'ltable_manufacturer': -0.01760936950185959, 'ltable_price': -0.004546646761087085, 'ltable_title': -0.014418879492674027, 'rtable_manufacturer': -0.006765845111493632, 'rtable_price': 0.0028431807367596817, 'rtable_title': -0.01367689649861615}",0.0,634.2165261080008,0.0,[0.995782   0.00421802],561-1136,shap
13,"{'ltable_manufacturer': -0.013939100161272425, 'ltable_price': 0.00029519666863295126, 'ltable_title': -0.01875409018232799, 'rtable_manufacturer': -0.0049485068645638685, 'rtable_price': 0.0006881498889221606, 'rtable_title': -0.018563684385813142}",0.0,661.110986159998,0.0,[0.9966007  0.00339929],606-2867,shap
14,"{'ltable_manufacturer': -0.013598631555602595, 'ltable_price': -0.0007090146911020064, 'ltable_title': -0.016100272478225337, 'rtable_manufacturer': -0.0047882579344635185, 'rtable_price': -0.0035432674138185863, 'rtable_title': -0.01586267425220768}",0.0,615.6446222570012,0.0,[0.9960075  0.00399251],1170-861,shap
15,"{'ltable_manufacturer': -0.013694724571270255, 'ltable_price': -0.0027212379324870785, 'ltable_title': -0.01785190347465687, 'rtable_manufacturer': -0.004954707536768782, 'rtable_price': 0.001883546996706488, 'rtable_title': -0.0174987215405951}",0.0,580.2245688779985,0.0,[0.9955923  0.00440766],614-945,shap
16,"{'ltable_manufacturer': -0.016372850039663423, 'ltable_price': -0.0014776170811771063, 'ltable_title': -0.016087257585953935, 'rtable_manufacturer': -0.005054615907448649, 'rtable_price': 0.0011461617695167764, 'rtable_title': -0.01617021790783231}",0.0,531.4162200960018,0.0,[0.9946791 0.0053209],1241-3145,shap
17,"{'ltable_manufacturer': -0.006415888838314766, 'ltable_price': -0.0013728063981980087, 'ltable_title': -0.03235270656955741, 'rtable_manufacturer': 0.016381110582345496, 'rtable_price': 0.00183493521072281, 'rtable_title': -0.03237567387311719}",0.0,580.4482049979997,0.0,[0.99472153 0.00527842],1111-2755,shap
18,"{'ltable_manufacturer': -0.017376517116092158, 'ltable_price': 0.0006230031359009481, 'ltable_title': -0.01775383065858236, 'rtable_manufacturer': -0.005052373002593709, 'rtable_price': 0.002592192777665342, 'rtable_title': -0.01763866241004628}",0.0,471.65543132199673,0.0,[0.995631   0.00436903],270-2177,shap
19,"{'ltable_manufacturer': -0.01319927297416144, 'ltable_price': -0.0014167774729430581, 'ltable_title': -0.01839607830337871, 'rtable_manufacturer': -0.004959720625464499, 'rtable_price': 0.001739017718161144, 'rtable_title': -0.018500818984660612}",0.0,597.2677733720011,0.0,[0.9959772  0.00402278],225-2837,shap
20,"{'ltable_manufacturer': -0.015614013944364473, 'ltable_price': -0.006688177903493247, 'ltable_title': -0.01635897210201559, 'rtable_manufacturer': -0.0049506695102900225, 'rtable_price': 0.004539094745103899, 'rtable_title': -0.015934089793280384}",0.0,488.53182713000206,0.0,[0.99641633 0.00358366],597-242,shap
21,"{'ltable_manufacturer': -0.018283624595574425, 'ltable_price': 0.00013102376298048182, 'ltable_title': -0.015449566167856883, 'rtable_manufacturer': -0.006380522913997992, 'rtable_price': 0.0019821770403068532, 'rtable_title': -0.015261362184382343}",0.0,500.91310300199984,0.0,[0.99355185 0.00644812],661-946,shap
22,"{'ltable_manufacturer': -0.0131552296827237, 'ltable_price': -0.00331961032585241, 'ltable_title': -0.013397900407280157, 'rtable_manufacturer': -0.009379115225747227, 'rtable_price': -0.0026665373309515336, 'rtable_title': -0.013382126945536567}",0.0,520.8065517709983,0.0,[0.9966072  0.00339279],705-2054,shap
23,"{'ltable_manufacturer': -0.014271197789969551, 'ltable_price': 0.0006094456322025543, 'ltable_title': -0.01805846385657789, 'rtable_manufacturer': -0.005379340340616182, 'rtable_price': -0.00013454591847645095, 'rtable_title': -0.01798811506937878}",0.0,469.2229065970023,0.0,[0.9962023  0.00379775],606-1485,shap
