,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,sirius sportster 4 with car kit sp4tk1,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name',)",['audiovox commander mt xm satellite radio receiver xmrvrfm002'],['sirius sportster 4 with car kit sp4tk1'],1,0,0.01955311,0.9804468,2
92,,linksys etherfast ezxs88w,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', nan]","['linksys etherfast ezxs88w', nan]",1,0,0.020167956,0.9798321,2
91,,linksys etherfast ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_description')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', 'audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish']","['linksys etherfast ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.019966893,0.9800331,2
90,,audiovox commander mt xm satellite radio receiver xmrvrfm002,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description',)","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish']",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.022948554,0.97705144,2
89,,linksys etherfast ezxs88w,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name',)",['audiovox commander mt xm satellite radio receiver xmrvrfm002'],['linksys etherfast ezxs88w'],1,0,0.01986796,0.98013204,2
87,,audiovox commander mt xm satellite radio receiver xmrvrfm002,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.023860881,0.9761391,2
86,,linksys etherfast,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', nan]","['linksys etherfast', nan]",1,0,0.021668531,0.97833145,2
85,,linksys etherfast,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_description')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', 'audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish']","['linksys etherfast', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.022591887,0.9774081,2
84,,audiovox commander mt xm satellite radio receiver xmrvrfm002,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description',)","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish']",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.02294856,0.97705144,2
83,,linksys etherfast,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name',)",['audiovox commander mt xm satellite radio receiver xmrvrfm002'],['linksys etherfast'],1,0,0.01946672,0.98053324,2
81,,audiovox commander mt xm satellite radio receiver xmrvrfm002,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.023860881,0.9761391,2
80,,linksys,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', nan]","['linksys', nan]",1,0,0.021243358,0.97875667,2
79,,linksys,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_description')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', 'audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish']","['linksys', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.023480492,0.97651947,2
93,,audiovox commander mt xm satellite radio receiver xmrvrfm002,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.023860881,0.9761391,2
78,,audiovox commander mt xm satellite radio receiver xmrvrfm002,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description',)","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish']",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.02294856,0.97705144,2
75,,audiovox commander mt xm satellite radio receiver xmrvrfm002,xs fm transmitter 6 lines lcd,169.99,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_description', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish', nan]","['xs fm transmitter 6 lines lcd', 169.99]",1,0,0.20435724,0.79564273,2
74,,radio receiver sp4tk1,"audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish",169.99,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,"('ltable_name', 'ltable_price')","['audiovox commander mt xm satellite radio receiver xmrvrfm002', nan]","['radio receiver sp4tk1', 169.99]",1,0,0.02057624,0.97942376,2
