,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Pop Life ( Extended Version ) [ Bonus Version ],Justin Bieber,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,6-May-14,Outversion,4:15,Hotel Cabana [ Explicit ],David Guetta,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Outversion,2:09,1
1,Hotel Cabana ( Deluxe Version ),Naughty Boy,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,6-May-14,Lifted ( feat . Emeli Sand ' © & Professor Green ),2:01,Hotel Cabana [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Rise ( feat . Skylar Grey ),2:09,1
2,True Colors,Naughty Boy,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance , Music , Rock , Electronic",$ 1.29,6-May-14,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],4:29,True Colors,Naughty Boy,( C ) 2015 KIDinaKORNER/Interscope Records,Pop,$ 0.99,"May 6 , 2014",Top Floor ( Cabana ) [ feat . Ed Sheeran ],4:29,1
3,Hotel Cabana ( Deluxe Version ),Naughty Boy,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance , Music , Rock , Electronic",$ 1.29,6-May-14,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],4:29,True Colors,Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 0.99,"May 6 , 2014",Top Floor ( Cabana ) [ feat . Ed Sheeran ],4:29,1
4,Hotel Cabana ( Deluxe Version ),Justin Bieber,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,6-May-14,Outversion,4:15,Hotel Cabana [ Explicit ],David Guetta,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Outversion,2:09,1
5,True Colors,Naughty Boy,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance , Music , Rock , Electronic",$ 1.29,6-May-14,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],4:29,True Colors,Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 0.99,"May 6 , 2014",Top Floor ( Cabana ) [ feat . Ed Sheeran ],4:29,1
6,Hotel Cabana ( Deluxe Version ),Naughty Boy,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,6-May-14,Outversion,4:15,Hotel Cabana [ Explicit ],David Guetta,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Outversion,2:09,1
7,Hotel Cabana ( Deluxe Version ),Howard Shore,2014 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,6-May-14,Latch ( feat . Sam Smith ),2:01,Hotel Cabana [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",45,2:09,1
8,Hotel Cabana ( Deluxe Version ),Naughty Boy,"‰ ãÑ 2014 Big Machine Label Group , LLC","Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,15-Sep-09,Cameras,2:01,Hotel Cabana [ Explicit ],Naughty Boy,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Pop,$ 1.29,"November 16 , 2004",Rewind ( feat . Monty ) [ Clean ],2:09,1
9,Hotel Cabana ( Deluxe Version ),Naughty Boy,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,6-May-14,Outversion,4:15,Hotel Cabana [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Outversion,2:09,1
