,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
12,` circus circus ',' 435 s. la cienega blv . ',` las vegas ',702/734 -0410,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_addr', 'ltable_res_type')","[""' 2880 las vegas blvd. s '"", 'buffets']","[""' 435 s. la cienega blv . '"", 'american']",0.20970793,0.7902921,2
0,` gaylord \ 's ',` ghirardelli sq. ',` las vegas ',702/734 -0410,asian,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_res_type')","[""` circus circus '"", ""' 2880 las vegas blvd. s '"", 'buffets']","[""` gaylord \\ 's '"", ""` ghirardelli sq. '"", 'asian']",0.28801852,0.7119814,3
23,` morton \ 's ',' 2880 las vegas blvd. s ',` los angeles ',702/734 -0410,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type')","[""` circus circus '"", ""` las vegas '"", 'buffets']","[""` morton \\ 's '"", ""` los angeles '"", 'american']",0.4314648,0.5685352,3
22,` morton \ 's ',' 8764 melrose ave. ',` las vegas ',702/734 -0410,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_res_type')","[""` circus circus '"", ""' 2880 las vegas blvd. s '"", 'buffets']","[""` morton \\ 's '"", ""' 8764 melrose ave. '"", 'american']",0.4255754,0.5744246,3
15,` circus circus ',' 435 s. la cienega blv . ',` las vegas ',310/246 -1501,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_addr', 'ltable_phone', 'ltable_res_type')","[""' 2880 las vegas blvd. s '"", '702/734 -0410', 'buffets']","[""' 435 s. la cienega blv . '"", '310/246 -1501', 'american']",0.20970793,0.7902921,3
13,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` las vegas ',702/734 -0410,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_res_type')","[""` circus circus '"", ""' 2880 las vegas blvd. s '"", 'buffets']","[""` arnie morton \\ 's of chicago '"", ""' 435 s. la cienega blv . '"", 'american']",0.29227117,0.70772886,3
8,` moose \ 's ',' 2880 las vegas blvd. s ',` san francisco ',702/734 -0410,mediterranean,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type')","[""` circus circus '"", ""` las vegas '"", 'buffets']","[""` moose \\ 's '"", ""` san francisco '"", 'mediterranean']",0.34709167,0.6529083,3
14,` circus circus ',' 435 s. la cienega blv . ',` los angeles ',702/734 -0410,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_addr', 'ltable_city', 'ltable_res_type')","[""' 2880 las vegas blvd. s '"", ""` las vegas '"", 'buffets']","[""' 435 s. la cienega blv . '"", ""` los angeles '"", 'american']",0.11548389,0.88451606,3
18,` circus circus ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 2880 las vegas blvd. s '"", ""` las vegas '"", '702/734 -0410', 'buffets']","[""' 435 s. la cienega blv . '"", ""` los angeles '"", '310/246 -1501', 'american']",0.11548389,0.88451606,4
9,` moose \ 's ',' 1652 stockton st. ',` san francisco ',702/734 -0410,mediterranean,437,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_res_type')","[""` circus circus '"", ""' 2880 las vegas blvd. s '"", ""` las vegas '"", 'buffets']","[""` moose \\ 's '"", ""' 1652 stockton st. '"", ""` san francisco '"", 'mediterranean']",0.22813195,0.77186805,4
