,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"andr . krishnamurthy.â ?? query optimization for parallel executionâ ?? s ganguly , w hasan proc . of the 1992 acm sigmod intl. conference on management",,,,"('rtable_title', 'rtable_authors')","['multi-query optimization acm trans . on database systems ,', 'tk sellis']","['andr . krishnamurthy.â ?? query optimization for parallel executionâ ?? s ganguly , w hasan proc . of the 1992 acm sigmod intl. conference on management', nan]",0.12428921461105347,0.8757107853889465,2
84,multi-query optimization acm trans . on database,tk sellis,,,"multi-query optimization acm trans . on database systems ,",tk sellis,,,"('ltable_title', 'ltable_authors')","['open issues in parallel query optimization sigmod record 1996', 'w hasan , d florescu , p valduriez']","['multi-query optimization acm trans . on database', 'tk sellis']",0.041440725326538086,0.9585592746734619,2
26,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,open issues in parallel query optimization,"h waqar , d florescu , p valduriez",,,"('rtable_title', 'rtable_authors')","['multi-query optimization acm trans . on database systems ,', 'tk sellis']","['open issues in parallel query optimization', 'h waqar , d florescu , p valduriez']",0.052001357078552246,0.9479986429214478,2
54,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"chem . 1957 , 7 , 356â ± 365 ; hg kuivila gjm van der kerk , jg noltes , jga luijten , j appl acc . chem . res ,",,,,"('rtable_title', 'rtable_authors')","['multi-query optimization acm trans . on database systems ,', 'tk sellis']","['chem . 1957 , 7 , 356â ± 365 ; hg kuivila gjm van der kerk , jg noltes , jga luijten , j appl acc . chem . res ,', nan]",0.4255176782608032,0.5744823217391968,2
80,multi-query optimization acm trans . on,tk sellis,,,"multi-query optimization acm trans . on database systems ,",tk sellis,,,"('ltable_title', 'ltable_authors')","['open issues in parallel query optimization sigmod record 1996', 'w hasan , d florescu , p valduriez']","['multi-query optimization acm trans . on', 'tk sellis']",0.041352033615112305,0.9586479663848877,2
32,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"andr . krishnamurthy.â ?? query optimization for parallel executionâ ?? s ganguly , w hasan proc . of the 1992 acm sigmod intl. conference on management",,,,"('rtable_title', 'rtable_authors')","['multi-query optimization acm trans . on database systems ,', 'tk sellis']","['andr . krishnamurthy.â ?? query optimization for parallel executionâ ?? s ganguly , w hasan proc . of the 1992 acm sigmod intl. conference on management', nan]",0.12428921461105347,0.8757107853889465,2
76,multi-query optimization acm trans .,tk sellis,,,"multi-query optimization acm trans . on database systems ,",tk sellis,,,"('ltable_title', 'ltable_authors')","['open issues in parallel query optimization sigmod record 1996', 'w hasan , d florescu , p valduriez']","['multi-query optimization acm trans .', 'tk sellis']",0.039474308490753174,0.9605256915092468,2
36,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"ch . 5 : 03 , â § 7 ( 4 ) ( a ) - ( b ) , ( e ) - ( g ) . other considerations include the particular history of marital mc act",,,,"('rtable_title', 'rtable_authors')","['multi-query optimization acm trans . on database systems ,', 'tk sellis']","['ch . 5 : 03 , â § 7 ( 4 ) ( a ) - ( b ) , ( e ) - ( g ) . other considerations include the particular history of marital mc act', nan]",0.47177886962890625,0.5282211303710938,2
72,multi-query optimization acm trans,tk sellis,,,"multi-query optimization acm trans . on database systems ,",tk sellis,,,"('ltable_title', 'ltable_authors')","['open issues in parallel query optimization sigmod record 1996', 'w hasan , d florescu , p valduriez']","['multi-query optimization acm trans', 'tk sellis']",0.036682844161987305,0.9633171558380127,2
40,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,open issues in parallel query optimization,"d florescu , w hasan , p valdurize",,,"('rtable_title', 'rtable_authors')","['multi-query optimization acm trans . on database systems ,', 'tk sellis']","['open issues in parallel query optimization', 'd florescu , w hasan , p valdurize']",0.051552772521972656,0.9484472274780273,2
