,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,"Mexican Vacation ( Kids In The Candlelight ) The Diving Board $ 1.29 September 16 , 2013",Flo Rida,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008","('rtable_Song_Name',)",['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.'],"['Mexican Vacation ( Kids In The Candlelight ) The Diving Board $ 1.29 September 16 , 2013']",0.06941491,0.930585,2
244,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,Never Alone The Essential Yolanda Adams 3:24,Yolanda Adams,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008","('rtable_Song_Name', 'rtable_Artist_Name')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', 'Flo Rida']","['Never Alone The Essential Yolanda Adams 3:24', 'Yolanda Adams']",0.16128479,0.8387152,2
245,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,Never Alone The Essential Yolanda Adams 3:24,Flo Rida,,"Gospel , Christian",$ 1.29,,3:59,"March 18 , 2008","('rtable_Song_Name', 'rtable_Genre')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', 'Rap & Hip-Hop , Southern Rap , Pop Rap']","['Never Alone The Essential Yolanda Adams 3:24', 'Gospel , Christian']",0.37949252,0.6205075,2
124,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,"Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992",Flo Rida,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,,"('rtable_Song_Name', 'rtable_Released')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', 'March 18 , 2008']","['Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992', nan]",0.10983258,0.89016736,2
123,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,"Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992",Flo Rida,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,4:24,"March 18 , 2008","('rtable_Song_Name', 'rtable_Time')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', '3:59']","['Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992', '4:24']",0.42715615,0.5728438,2
122,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,"Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992",Flo Rida,,Soundtracks,$ 1.29,,3:59,"March 18 , 2008","('rtable_Song_Name', 'rtable_Genre')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', 'Rap & Hip-Hop , Southern Rap , Pop Rap']","['Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992', 'Soundtracks']",0.035417415,0.96458256,2
121,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,"Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992",Flo Rida,The Bodyguard - Original Soundtrack Album,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008","('rtable_Song_Name', 'rtable_Album_Name')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', nan]","['Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992', 'The Bodyguard - Original Soundtrack Album']",0.13066694,0.869333,2
120,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,"Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992",,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008","('rtable_Song_Name', 'rtable_Artist_Name')","['Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.', 'Flo Rida']","['Run to You Whitney Houston 1999 Warner Brothers Records November 17 , 1992', nan]",0.1396608,0.86033916,2
368,"Lights Ellie Goulding Spring Breakers ( Music From the Motion Picture ) Soundtrack , Music , Soundtrack , Pop 3:29 12-Mar-13",Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,Flo Rida,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008","('ltable_Song_Name',)",['Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States'],"['Lights Ellie Goulding Spring Breakers ( Music From the Motion Picture ) Soundtrack , Music , Soundtrack , Pop 3:29 12-Mar-13']",0.46474996,0.53525,2
369,"Lights Ellie Goulding Spring Breakers ( Music From the Motion Picture ) Soundtrack , Music , Soundtrack , Pop 3:29 12-Mar-13",Flo Rida,,"Hip-Hop/Rap , Music , Pop , Dirty South",,,3:16,18-Mar-08,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,Flo Rida,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008","('ltable_Song_Name', 'ltable_Album_Name')","['Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States', nan]","['Lights Ellie Goulding Spring Breakers ( Music From the Motion Picture ) Soundtrack , Music , Soundtrack , Pop 3:29 12-Mar-13', nan]",0.46474996,0.53525,2
