,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,tribeca,electronics - general,am-p16b,29.99,los angeles lakers ipod touch 4g hard case fva4614,nan,computers accessories,nan,65.0,san francisco 49ers ipod touch 4g hard case tribeca,0
1,tribeca,electronics - general,bh-skthfs/2g,32.88,los angeles lakers ipod touch 4g hard case fva4614,nan,computers accessories,nan,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
2,tribeca,electronics - general,nan,29.99,los angeles lakers ipod touch 4g hard case fva4614,nan,computers accessories,01g-p3-1452-tr,29.99,pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r,0
3,tribeca,electronics - general,f8n132-blk,29.99,los angeles lakers ipod touch 4g hard case fva4614,nan,computers accessories,2455b002,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
4,tribeca,electronics - general,nan,29.99,los angeles lakers ipod touch 4g hard case fva4614,nan,all-in-one printers,tricool 120mm,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
5,tribeca,electronics - general,nan,29.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,computers accessories,ktd-ws667 / 8g,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
6,tribeca,electronics - general,nan,23.98,los angeles lakers ipod touch 4g hard case fva4614,nan,computers accessories,gbu421w6,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
7,tribeca,electronics - general,gb01959,29.99,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,computers accessories,nan,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
8,tribeca,electronics - general,nan,29.99,belkin 10.2 netbook neoprene sleeve - black belkin,nan,computers accessories,gb01959,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
9,accell,electronics - general,nan,29.99,los angeles lakers ipod touch 4g hard case fva4614,nan,computers accessories,gb01959,29.99,san francisco 49ers ipod touch 4g hard case tribeca,0
