,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Fetty Wap ( Deluxe ),Naughty Boy,2010 Gum Prod licence exclusive Parlophone Music France,"Hip-Hop/Rap , Music , Rap",$ 1.99,15-Nov-11,Whateva ( feat . Monty ),4:32,Fetty Wap [ Clean ],Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Dance & Electronic,$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],4:10,1
1,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",Album Only,15-Nov-11,Whateva ( feat . Monty ),4:32,Fetty Wap [ Clean ],Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Rap & Hip-Hop,$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],4:10,1
2,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",Album Only,nan,Whateva ( feat . Monty ),1:50,Fetty Wap [ Clean ],Jason Derulo,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Alternative Rock,$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],1:50,0
3,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",Album Only,nan,Whateva ( feat . Monty ),4:32,Fetty Wap [ Clean ],Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Rap & Hip-Hop,$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],4:10,1
4,Last Train to Paris,Fetty Wap,2015 300 Entertainment/RGF Productions,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",Album Only,nan,Rashi ( Outro ),1:50,Fetty Wap [ Clean ],Fetty Wap,( C ) 2004 Geffen Records,"Dance & Electronic , House",$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],1:50,1
5,Fetty Wap ( Deluxe ),Wiz Khalifa,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",$ 0.99,nan,Whateva ( feat . Monty ),5:11,Fetty Wap [ Clean ],Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves","Electronica , Dance & Electronic , Dubstep",$ 0.99,"August 26 , 2011",X2CU,3:36,1
6,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",$ 1.99,15-Nov-11,Whateva ( feat . Monty ),4:32,Fetty Wap [ Clean ],Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Dance & Electronic,$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],4:10,1
7,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",Album Only,nan,Rashi ( Outro ),1:50,Fetty Wap [ Clean ],Fetty Wap,( C ) 2004 Geffen Records,"Dance & Electronic , House",$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],1:50,1
8,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",$ 0.99,24-Nov-14,Whateva ( feat . Monty ),3:59,Fetty Wap [ Clean ],Howard Shore,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Rap & Hip-Hop,$ 1.29,"September 25 , 2015",Sound Of Letting Go ( Feat . Chris Willis ),3:59,1
9,Fetty Wap ( Deluxe ),Fetty Wap,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap",$ 1.99,15-Nov-11,Whateva ( feat . Monty ),4:32,Fetty Wap [ Clean ],Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Rap & Hip-Hop,$ 1.29,"September 25 , 2015",My Way ( feat . Monty ) [ Clean ],4:10,1
