,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,multiple-view self-maintenance in data warehousing environments nam,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title',)","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998']",['multiple-view self-maintenance in data warehousing environments nam'],0.22385278,0.7761472,2
45,multiple-view self-maintenance in data warehousing environments nam huyn,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_authors')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing environments nam huyn', nan]",0.22385278,0.7761472,2
44,multiple-view self-maintenance in data warehousing environments nam huyn,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title',)","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998']",['multiple-view self-maintenance in data warehousing environments nam huyn'],0.22385278,0.7761472,2
39,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,very large data bases,1998.0,"('rtable_title', 'rtable_year')","['multiple-view self-maintenance in data warehousing environments nam huyn', 1997.0]","['incremental clustering for mining in a data warehousing environment', 1998.0]",0.0010485966,0.99895144,2
38,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,very large data bases,1997.0,"('rtable_title', 'rtable_venue')","['multiple-view self-maintenance in data warehousing environments nam huyn', 'very large data bases']","['incremental clustering for mining in a data warehousing environment', 'very large data bases']",0.0010485975,0.9989513,2
37,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,"martin ester , hans-peter kriegel , j &#246; rg sander , michael wimmer , xiaowei xu",very large data bases,1997.0,"('rtable_title', 'rtable_authors')","['multiple-view self-maintenance in data warehousing environments nam huyn', nan]","['incremental clustering for mining in a data warehousing environment', 'martin ester , hans-peter kriegel , j &#246; rg sander , michael wimmer , xiaowei xu']",0.00051749934,0.9994825,2
36,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,very large data bases,1997.0,"('rtable_title',)",['multiple-view self-maintenance in data warehousing environments nam huyn'],['incremental clustering for mining in a data warehousing environment'],0.0010485975,0.9989513,2
31,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,very large data bases,,"('rtable_title', 'rtable_year')","['multiple-view self-maintenance in data warehousing environments nam huyn', 1997.0]","['incremental clustering for mining in a data warehousing environment', nan]",0.0011142483,0.9988858,2
30,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,,1997.0,"('rtable_title', 'rtable_venue')","['multiple-view self-maintenance in data warehousing environments nam huyn', 'very large data bases']","['incremental clustering for mining in a data warehousing environment', nan]",0.0012102622,0.9987897,2
29,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,very large data bases,1997.0,"('rtable_title', 'rtable_authors')","['multiple-view self-maintenance in data warehousing environments nam huyn', nan]","['incremental clustering for mining in a data warehousing environment', nan]",0.0010485966,0.99895144,2
28,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,incremental clustering for mining in a data warehousing environment,,very large data bases,1997.0,"('rtable_title',)",['multiple-view self-maintenance in data warehousing environments nam huyn'],['incremental clustering for mining in a data warehousing environment'],0.0010485975,0.9989513,2
24,multiple-view self-maintenance in data warehousing,,very large data bases,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_venue')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing', 'very large data bases']",0.03826589,0.96173406,2
46,multiple-view self-maintenance in data warehousing environments nam huyn,,,1997.0,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_year')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing environments nam huyn', 1997.0]",0.32168853,0.6783115,2
22,multiple-view self-maintenance in data warehousing,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title',)","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998']",['multiple-view self-maintenance in data warehousing'],0.4263384,0.57366157,2
17,in data warehousing environments nam huyn,,,1997.0,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_year')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['in data warehousing environments nam huyn', 1997.0]",0.32168853,0.6783115,2
16,in data warehousing environments nam huyn,,very large data bases,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_venue')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['in data warehousing environments nam huyn', 'very large data bases']",0.06550719,0.93449277,2
23,multiple-view self-maintenance in data warehousing,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_authors')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing', nan]",0.4263384,0.57366157,2
14,in data warehousing environments nam huyn,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title',)","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998']",['in data warehousing environments nam huyn'],0.22385278,0.7761472,2
1,multiple-view self-maintenance in data warehousing environments nam,,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_authors')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing environments nam', nan]",0.22385278,0.7761472,2
2,multiple-view self-maintenance in data warehousing environments nam,,very large data bases,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_venue')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing environments nam', 'very large data bases']",0.06550719,0.93449277,2
3,multiple-view self-maintenance in data warehousing environments nam,,,1997.0,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0,"('ltable_title', 'ltable_year')","['incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998', nan]","['multiple-view self-maintenance in data warehousing environments nam', 1997.0]",0.32168853,0.6783115,2
