,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` hedgerose heights inn ',' 1570 rosecrans ave. s. ',atlanta,310-643-5229,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_phone')","[""' 490 e. paces ferry rd. '"", '404/233 -7673']","[""' 1570 rosecrans ave. s. '"", '310-643-5229']",1,0,0.19315736,0.8068426,2
65,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,continental,82,"('rtable_phone', 'rtable_class')","['404-233-5993', 675]","['404/233 -7673', 82]",1,0,0.18884626,0.8111537,2
27,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,` hedgerose heights inn ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,continental,675,"('rtable_name', 'rtable_phone')","[""' 103 west '"", '404-233-5993']","[""` hedgerose heights inn '"", '404/233 -7673']",1,0,0.007834029,0.99216604,2
28,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',rd. ',atlanta,404/233 -7673,continental,675,"('rtable_addr', 'rtable_phone')","[""' 103 w. paces ferry rd. '"", '404-233-5993']","[""rd. '"", '404/233 -7673']",1,0,0.11763683,0.88236314,2
29,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,continental,675,"('rtable_city', 'rtable_phone')","['atlanta', '404-233-5993']","['atlanta', '404/233 -7673']",1,0,0.29461625,0.7053837,2
30,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,international,675,"('rtable_phone', 'rtable_res_type')","['404-233-5993', 'continental']","['404/233 -7673', 'international']",1,0,0.18437424,0.8156257,2
31,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,continental,82,"('rtable_phone', 'rtable_class')","['404-233-5993', 675]","['404/233 -7673', 82]",1,0,0.18884626,0.8111537,2
64,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,international,675,"('rtable_phone', 'rtable_res_type')","['404-233-5993', 'continental']","['404/233 -7673', 'international']",1,0,0.18437423,0.8156257,2
169,,` hedgerose heights inn ',' 9600 brighton way ',atlanta,310-276-7732,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_phone')","[""' 490 e. paces ferry rd. '"", '404/233 -7673']","[""' 9600 brighton way '"", '310-276-7732']",1,0,0.34783205,0.6521679,2
142,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-7673,continental,82,"('rtable_phone', 'rtable_class')","['404-233-5993', 675]","['404-233-7673', 82]",1,0,0.25731218,0.74268776,2
168,,` brighton coffee shop ',' 490 e. paces ferry rd. ',atlanta,310-276-7732,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_name', 'ltable_phone')","[""` hedgerose heights inn '"", '404/233 -7673']","[""` brighton coffee shop '"", '310-276-7732']",1,0,0.26170272,0.73829734,2
226,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,continental,82,"('rtable_phone', 'rtable_class')","['404-233-5993', 675]","['404/233 -7673', 82]",1,0,0.18884626,0.8111537,2
63,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404/233 -7673,continental,675,"('rtable_city', 'rtable_phone')","['atlanta', '404-233-5993']","['atlanta', '404/233 -7673']",1,0,0.29461625,0.7053837,2
62,,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,continental,675,"('rtable_addr', 'rtable_phone')","[""' 103 w. paces ferry rd. '"", '404-233-5993']","[""' 490 e. paces ferry rd. '"", '404/233 -7673']",1,0,0.008978214,0.9910218,2
