,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Everything Is 4,nan,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],nan,nan,nan,$ 1.29,"June 1 , 2015","Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",5:14,0
1,Everything Is 4,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],nan,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,"June 1 , 2015",X2CU Jason Derulo Pop 2011 Because Music,5:14,1
2,Everything Is 4,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Version [ Explicit ],nan,nan,nan,$ 1.29,"June 1 , 2015","Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",5:14,0
3,Everything Is 4,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],nan,nan,nan,$ 1.29,"June 1 , 2015","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",5:14,0
4,Everything Is 4,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],nan,nan,nan,$ 1.29,"June 1 , 2015",Rashi ( Outro ) Dance & Electronic 2:01,5:14,0
5,Everything Is 4,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],nan,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,nan,$ 1.29,"June 1 , 2015",X2CU Jason Derulo Pop 2011 Because Music,3:59,1
6,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],nan,nan,nan,$ 1.29,"June 1 , 2015",X2CU Jason Derulo Pop 2011 Because Music,5:14,0
7,Everything Is 4,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,nan,nan,nan,nan,$ 1.29,"June 1 , 2015",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,5:14,0
8,Wild Ones,nan,2015 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 3:20 24-Nov-14",5:13,Everything Is 4 [ Clean ],nan,nan,nan,$ 1.29,"June 1 , 2015",X2CU Jason Derulo Pop 2011 Because Music,5:14,0
9,Everything Is 4,nan,nan,nan,$ 1.29,nan,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",5:13,Everything Is 4 [ Clean ],Flo Rida,nan,nan,$ 1.29,"June 1 , 2015",X2CU Jason Derulo Pop 2011 Because Music,5:14,1
