,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
72,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.18430835008621216,0.8156916499137878,2
44,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.15695983171463013,0.8430401682853699,2
52,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.1065022349357605,0.8934977650642395,2
40,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.1065022349357605,0.8934977650642395,2
56,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.1065022349357605,0.8934977650642395,2
36,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.18430835008621216,0.8156916499137878,2
60,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.10650217533111572,0.8934978246688843,2
32,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.1065022349357605,0.8934977650642395,2
64,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.15695983171463013,0.8430401682853699,2
28,view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. selçuk candan",vldb j.,2000,view management in multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,2000,"('rtable_title', 'rtable_year')","['efficient user-adaptable similarity search in large multimedia databases', 1997]","['view management in multimedia databases', 2000]",0.19314706325531006,0.8068529367446899,2
