,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,tribeca,electronics - general,nan,nan,san francisco 49ers camera case 19.99,paper mate,computers accessories,nan,2622.99,san francisco 49ers ipod touch 4g hard case tribeca,1
1,tribeca,electronics - general,nan,nan,san francisco 49ers camera case 19.99,nan,computers accessories,nan,29.99,epson t048220 cyan ink cartridge epson,1
2,balt,electronics - general,nan,nan,san francisco 49ers camera case 19.99,nan,computers accessories,nan,24.09,san francisco 49ers ipod touch 4g hard case tribeca,1
3,tribeca,electronics - general,nan,nan,san francisco 49ers camera case 19.99,mayline,computers accessories,nan,29.99,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,1
4,tribeca,electronics - general,nan,nan,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,da-lite,computers accessories,nan,29.99,san francisco 49ers ipod touch 4g hard case tribeca,1
5,tribeca,electronics - general,nan,nan,san francisco 49ers camera case 19.99,pioneer,computers accessories,nan,16.87,san francisco 49ers ipod touch 4g hard case tribeca,1
6,tribeca,electronics - general,nan,343.99,san francisco 49ers camera case 19.99,nan,computers accessories,nan,29.99,san francisco 49ers ipod touch 4g hard case tribeca,1
7,tribeca,car stereos,nan,nan,san francisco 49ers camera case 19.99,nan,computers accessories,nan,29.99,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,1
8,tribeca,electronics - general,nan,84.98,san francisco 49ers camera case 19.99,nan,computers accessories,nan,29.99,san francisco 49ers ipod touch 4g hard case tribeca,1
9,tribeca,tv accessories,nan,nan,san francisco 49ers camera case 19.99,nan,computers accessories,nan,29.99,san francisco 49ers ipod touch 4g hard case tribeca,1
