,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,networking,uniden,nan,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,nan,nan,134.45,1
1,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,atrend,nan,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,nan,nan,16.87,1
2,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,hard drives,uniden,m552pink,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,nan,nan,16.87,1
3,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,uniden,87062,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,coaxial speakers,nan,nan,16.87,1
4,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,uniden,89939,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,nan,nan,16.87,1
5,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,uniden,nan,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,coaxial speakers,nan,nan,2622.99,1
6,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,lexmark,nan,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,canon,nan,16.87,1
7,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,atrend,nan,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,iogear,nan,16.87,1
8,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,nan,uniden,nan,23.98,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,oki,512-p3-1301-kr,16.87,1
9,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,stationery & office machinery,uniden,nan,11.58,uniden slimline corded phone with cid cw - un-1260bk uniden,corded telephones,nan,nan,16.87,1
