,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,targus pawm10u wireless optical notebook mouse with power management mice pawm10u,corded telephones,,,16.87,"('rtable_title',)",['uniden slimline corded phone with cid cw - un-1260bk uniden'],['targus pawm10u wireless optical notebook mouse with power management mice pawm10u'],0.2133138,0.7866862,2
50,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14,corded telephones,uniden,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14', 'uniden']",0.17781062,0.82218933,2
51,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14,corded telephones,,bcd996xt,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14', 'bcd996xt']",0.19379325,0.80620676,2
52,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14,corded telephones,,,,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 16.87]","['uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14', nan]",0.17478637,0.8252136,2
36,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24,corded telephones,,,,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 16.87]","['q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24', nan]",0.023080844,0.9769191,2
35,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24,corded telephones,,,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24', nan]",0.030285697,0.96971434,2
34,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24,corded telephones,q-see,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24', 'q-see']",0.025428405,0.9745715,2
33,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24,,,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 'corded telephones']","['q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24', nan]",0.090534285,0.90946573,2
32,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24,corded telephones,,,16.87,"('rtable_title',)",['uniden slimline corded phone with cid cw - un-1260bk uniden'],['q-see qsocwcpk weatherproof color cmos camera kits with night vision 2 - pack surveillance cameras qsocwc2pk 93.24'],0.03028569,0.96971434,2
27,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,inland proht eva 10-inch tablet case 02251 inland 10.88,corded telephones,,,,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 16.87]","['inland proht eva 10-inch tablet case 02251 inland 10.88', nan]",0.28406468,0.7159353,2
26,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,inland proht eva 10-inch tablet case 02251 inland 10.88,corded telephones,,02251,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['inland proht eva 10-inch tablet case 02251 inland 10.88', '02251']",0.3119221,0.68807787,2
25,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,inland proht eva 10-inch tablet case 02251 inland 10.88,corded telephones,,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['inland proht eva 10-inch tablet case 02251 inland 10.88', nan]",0.47405478,0.5259452,2
24,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,inland proht eva 10-inch tablet case 02251 inland 10.88,corded telephones,,,16.87,"('rtable_title',)",['uniden slimline corded phone with cid cw - un-1260bk uniden'],['inland proht eva 10-inch tablet case 02251 inland 10.88'],0.47405478,0.5259452,2
49,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14,scanners,,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 'corded telephones']","['uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14', 'scanners']",0.22695926,0.7730407,2
18,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,samsung oem aep320sbeb hands free headset with send end button for samsung phones wired headsets aep320sbe,,,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 'corded telephones']","['samsung oem aep320sbeb hands free headset with send end button for samsung phones wired headsets aep320sbe', nan]",0.4940285,0.5059715,2
48,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14,corded telephones,,,16.87,"('rtable_title',)",['uniden slimline corded phone with cid cw - un-1260bk uniden'],['uniden digital mobile scanner with 25 000 channels and gps support bcd996xt 462.14'],0.17490181,0.82509816,2
1,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,targus pawm10u wireless optical notebook mouse with power management mice pawm10u,,,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 'corded telephones']","['targus pawm10u wireless optical notebook mouse with power management mice pawm10u', nan]",0.11816272,0.8818373,2
2,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,targus pawm10u wireless optical notebook mouse with power management mice pawm10u,corded telephones,targus,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['targus pawm10u wireless optical notebook mouse with power management mice pawm10u', 'targus']",0.27052763,0.72947234,2
3,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,targus pawm10u wireless optical notebook mouse with power management mice pawm10u,corded telephones,,,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk uniden', nan]","['targus pawm10u wireless optical notebook mouse with power management mice pawm10u', nan]",0.2133138,0.7866862,2
4,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,targus pawm10u wireless optical notebook mouse with power management mice pawm10u,corded telephones,,,15.99,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 16.87]","['targus pawm10u wireless optical notebook mouse with power management mice pawm10u', 15.99]",0.16929074,0.8307092,2
16,uniden 1360bk desktop corded phone with caller id black electronics - general 1360bk,,uniden,,23.98,samsung behold 2 ii t939 unlocked android phone with 5mp camera touchscreen wi-fi and bluetooth - unlocked phone - us warranty - brown unlocked phones t939 135.0,,samsung,,16.87,"('rtable_title', 'rtable_category', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk uniden', 'corded telephones', nan]","['samsung behold 2 ii t939 unlocked android phone with 5mp camera touchscreen wi-fi and bluetooth - unlocked phone - us warranty - brown unlocked phones t939 135.0', nan, 'samsung']",0.33616254,0.6638375,3
