,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,nintendo ds lite metallic rose portable gaming system ndsusgszpb,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,"samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology",,1699.98,"('ltable_name',)","[""samsung 50 ' widescreen plasma hdtv pn50a650""]",['nintendo ds lite metallic rose portable gaming system ndsusgszpb'],0.951738066971302,0.04826193302869797,2
213,samsung 50 ' widescreen plasma hdtv pn50a650,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,sony str-dg720 a/v receiver strdg720,"dolby digital , dolby pro logic ii , dts 96/24 , dts neo :6 , dolby digital ex , dolby pro logic iix , dolby pro logic , dts-es , digital cinema sound , dts",1699.98,"('rtable_name', 'rtable_description')","[""samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology"", nan]","['sony str-dg720 a/v receiver strdg720', 'dolby digital , dolby pro logic ii , dts 96/24 , dts neo :6 , dolby digital ex , dolby pro logic iix , dolby pro logic , dts-es , digital cinema sound , dts']",0.9554482139647007,0.0445517860352993,2
212,samsung 50 ' widescreen plasma hdtv pn50a650,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,sony str-dg720 a/v receiver strdg720,,1699.98,"('rtable_name',)","[""samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology""]",['sony str-dg720 a/v receiver strdg720'],0.9582431241869926,0.041756875813007355,2
346,samsung 50 ' widescreen plasma hdtv pn50a650,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,lg 22 cu.ft . total capacity,,,"('rtable_name', 'rtable_price')","[""samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology"", 1699.98]","['lg 22 cu.ft . total capacity', nan]",0.948400616645813,0.05159938335418701,2
210,samsung 50 ' widescreen plasma hdtv pn50a650,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,whirlpool wtw6700tw 28 ' cabrio series top loader washer ( metallic/white ),,925.91,"('rtable_name', 'rtable_price')","[""samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology"", 1699.98]","[""whirlpool wtw6700tw 28 ' cabrio series top loader washer ( metallic/white )"", 925.91]",0.9599634408950806,0.040036559104919434,2
209,samsung 50 ' widescreen plasma hdtv pn50a650,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,whirlpool wtw6700tw 28 ' cabrio series top loader washer ( metallic/white ),,1699.98,"('rtable_name', 'rtable_description')","[""samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology"", nan]","[""whirlpool wtw6700tw 28 ' cabrio series top loader washer ( metallic/white )"", nan]",0.9621158950030804,0.03788410499691963,2
208,samsung 50 ' widescreen plasma hdtv pn50a650,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,whirlpool wtw6700tw 28 ' cabrio series top loader washer ( metallic/white ),,1699.98,"('rtable_name',)","[""samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology""]","[""whirlpool wtw6700tw 28 ' cabrio series top loader washer ( metallic/white )""]",0.9621158950030804,0.03788410499691963,2
206,sennheiser rechargeable nickel-metal hydride battery ba151,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",20.0,"samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology",,1699.98,"('ltable_name', 'ltable_price')","[""samsung 50 ' widescreen plasma hdtv pn50a650"", nan]","['sennheiser rechargeable nickel-metal hydride battery ba151', 20.0]",0.9559457637369633,0.04405423626303673,2
205,sennheiser rechargeable nickel-metal hydride battery ba151,sennheiser rechargeable nickel-metal hydride battery ba151 rechargeable battery for wireless sennheiser headphones,,"samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology",,1699.98,"('ltable_name', 'ltable_description')","[""samsung 50 ' widescreen plasma hdtv pn50a650"", ""samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners""]","['sennheiser rechargeable nickel-metal hydride battery ba151', 'sennheiser rechargeable nickel-metal hydride battery ba151 rechargeable battery for wireless sennheiser headphones']",0.9510097168385983,0.04899028316140175,2
204,sennheiser rechargeable nickel-metal hydride battery ba151,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,"samsung pn50a650 50 ' 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio anti burn-in technology",,1699.98,"('ltable_name',)","[""samsung 50 ' widescreen plasma hdtv pn50a650""]",['sennheiser rechargeable nickel-metal hydride battery ba151'],0.9585868157446384,0.04141318425536156,2
