,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Batch 16,Tarraco Beer,American Amber / Red Ale,7.30 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Batch 16', '7.30 %']",0.56169045,0.43830946,2
30,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hawcreek Get Down Ruby Red,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('rtable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Hawcreek Get Down Ruby Red'],0.9065159,0.09348415,2
19,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hops & Grain Dispensary Series : Red Ale,Ca l_Arenys - Cervezas Guineu,Amber Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Hops & Grain Dispensary Series : Red Ale', '-']",0.99931455,0.00068548415,2
18,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hops & Grain Dispensary Series : Red Ale,Ca l_Arenys - Cervezas Guineu,Irish Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Style')","['Jazz Beer Tarraco Amber', 'Amber Ale']","['Hops & Grain Dispensary Series : Red Ale', 'Irish Ale']",0.9684492,0.031550862,2
17,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hops & Grain Dispensary Series : Red Ale,Hops & Grain Brewing,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Ca l_Arenys - Cervezas Guineu']","['Hops & Grain Dispensary Series : Red Ale', 'Hops & Grain Brewing']",0.9936325,0.0063675856,2
16,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hops & Grain Dispensary Series : Red Ale,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('rtable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Hops & Grain Dispensary Series : Red Ale'],0.901827,0.09817301,2
31,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hawcreek Get Down Ruby Red,Hawcreek Brewing Co. .,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Ca l_Arenys - Cervezas Guineu']","['Hawcreek Get Down Ruby Red', 'Hawcreek Brewing Co. .']",0.99840003,0.001600025,2
32,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hawcreek Get Down Ruby Red,Ca l_Arenys - Cervezas Guineu,Irish Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Style')","['Jazz Beer Tarraco Amber', 'Amber Ale']","['Hawcreek Get Down Ruby Red', 'Irish Ale']",0.99999857,1.4795672e-06,2
33,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Hawcreek Get Down Ruby Red,Ca l_Arenys - Cervezas Guineu,Amber Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Hawcreek Get Down Ruby Red', '-']",0.9999999,8.882217e-08,2
12,Lost In Time Amber Ale,Swamp Head Brewery,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Lost In Time Amber Ale', 'Swamp Head Brewery']",0.5022021,0.49779788,2
