,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
16,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('rtable_title',)",['promises and realities of active database systems'],['an annotated bibliography on real-time database systems'],0.106629536,0.8933705,2
18,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",acm sigmod record,1995,"('rtable_title', 'rtable_venue')","['promises and realities of active database systems', 'very large data bases']","['an annotated bibliography on real-time database systems', 'acm sigmod record']",0.37413833,0.62586164,2
2,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on active databases ( short version ),"eric simon , angelika kotz dittrich",very large data bases,1995,"('rtable_title',)",['promises and realities of active database systems'],['an annotated bibliography on active databases ( short version )'],0.17223638,0.8277636,2
3,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on active databases ( short version ),"ulrike jaeger , johann christoph freytag",very large data bases,1995,"('rtable_title', 'rtable_authors')","['promises and realities of active database systems', 'eric simon , angelika kotz dittrich']","['an annotated bibliography on active databases ( short version )', 'ulrike jaeger , johann christoph freytag']",0.19719955,0.8028005,2
4,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on active databases ( short version ),"eric simon , angelika kotz dittrich",very large data bases,1995,"('rtable_title', 'rtable_year')","['promises and realities of active database systems', 1995]","['an annotated bibliography on active databases ( short version )', 1995]",0.17223638,0.8277636,2
24,promises and realities of active database systems,"eric simon , angelika kotz dittrich",sigmod record,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('ltable_title', 'ltable_authors')","['an annotated bibliography on real-time database systems', 'özgür ulusoy']","['promises and realities of active database systems', 'eric simon , angelika kotz dittrich']",0.0020243032,0.99797565,2
6,mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"paolo atzeni , riccardo torlone",sigmod record,1995,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('ltable_title', 'ltable_authors')","['an annotated bibliography on real-time database systems', 'özgür ulusoy']","['mdm : a multiple-data-model tool for the management of heterogeneous database schemes', 'paolo atzeni , riccardo torlone']",0.09669721,0.9033028,2
19,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on real-time database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,"('rtable_title', 'rtable_year')","['promises and realities of active database systems', 1995]","['an annotated bibliography on real-time database systems', 1995]",0.106629536,0.8933705,2
17,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,an annotated bibliography on real-time database systems,&#214; zg &#252; r ulusoy,very large data bases,1995,"('rtable_title', 'rtable_authors')","['promises and realities of active database systems', 'eric simon , angelika kotz dittrich']","['an annotated bibliography on real-time database systems', '&#214; zg &#252; r ulusoy']",1.5459233e-05,0.9999845,2
12,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,algebraic query optimisation for database programming languages,"eric simon , angelika kotz dittrich",very large data bases,1996,"('rtable_title', 'rtable_year')","['promises and realities of active database systems', 1995]","['algebraic query optimisation for database programming languages', 1996]",0.022524092,0.9774759,2
