,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,nan,usb drives,nan,32.88,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,evga,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
1,nan,nan,nan,32.88,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,uniden,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
2,nan,nan,nan,32.88,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,evga,home audio theater,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
3,nan,nan,nan,32.88,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,evga,graphics cards,nan,102.24,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
4,nan,nan,nan,32.88,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,evga,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
5,nan,nan,nan,248.27,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,evga,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
6,nan,nan,nan,32.88,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotac,evga,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
7,nan,nan,nan,32.88,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,evga,external hard drives,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
8,nan,nan,nan,32.88,sony 16gb class 4 sd memory card sony 0.0,evga,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
9,nan,nan,nan,32.88,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,evga,graphics cards,nan,34.99,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,1
