,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_res_type',)","[""` french bistro '""]",['californian'],0.08866961,0.91133034,2
30,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 6703 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_addr', 'rtable_res_type')","[""' 8284 melrose ave. '"", ""` french bistro '""]","[""' 6703 melrose ave. '"", 'californian']",0.08866961,0.91133034,2
31,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_city', 'rtable_res_type')","[""` los angeles '"", ""` french bistro '""]","[""` los angeles '"", 'californian']",0.08866961,0.91133034,2
32,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-857-0034,californian,12,"('rtable_phone', 'rtable_res_type')","['213-655-8880', ""` french bistro '""]","['213-857-0034', 'californian']",0.08866961,0.91133034,2
33,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,6,"('rtable_res_type', 'rtable_class')","[""` french bistro '"", 12]","['californian', 6]",0.0744827,0.92551726,2
60,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 9001 santa monica blvd. ',` los angeles ',213-655-8880,steakhouses,12,"('rtable_addr', 'rtable_res_type')","[""' 8284 melrose ave. '"", ""` french bistro '""]","[""' 9001 santa monica blvd. '"", 'steakhouses']",0.34227532,0.65772474,2
68,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',593,"('rtable_class',)",[12],[593],0.48166353,0.5183365,2
70,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',` los angeles ',213-655-8880,` french bistro ',593,"('rtable_addr', 'rtable_class')","[""' 8284 melrose ave. '"", 12]","[""' 224 s. beverly dr. '"", 593]",0.24986815,0.7501319,2
71,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` beverly hills ',213-655-8880,` french bistro ',593,"('rtable_city', 'rtable_class')","[""` los angeles '"", 12]","[""` beverly hills '"", 593]",0.41966042,0.5803396,2
72,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',310-859-8744,` french bistro ',593,"('rtable_phone', 'rtable_class')","['213-655-8880', 12]","['310-859-8744', 593]",0.48166364,0.51833636,2
73,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,steakhouses,593,"('rtable_res_type', 'rtable_class')","[""` french bistro '"", 12]","['steakhouses', 593]",0.23003376,0.76996624,2
88,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_res_type',)","[""` french bistro '""]",['californian'],0.08866961,0.91133034,2
89,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 1147 third st. ',` los angeles ',213-655-8880,californian,12,"('rtable_addr', 'rtable_res_type')","[""' 8284 melrose ave. '"", ""` french bistro '""]","[""' 1147 third st. '"", 'californian']",0.26375303,0.73624694,2
90,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` santa monica ',213-655-8880,californian,12,"('rtable_city', 'rtable_res_type')","[""` los angeles '"", ""` french bistro '""]","[""` santa monica '"", 'californian']",0.10272437,0.89727557,2
91,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',310-451-0843,californian,12,"('rtable_phone', 'rtable_res_type')","['213-655-8880', ""` french bistro '""]","['310-451-0843', 'californian']",0.08866961,0.91133034,2
92,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,577,"('rtable_res_type', 'rtable_class')","[""` french bistro '"", 12]","['californian', 577]",0.034582257,0.9654177,2
108,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_res_type',)","[""` french bistro '""]",['californian'],0.08866961,0.91133034,2
109,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,patina,' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_name', 'rtable_res_type')","[""` le chardonnay ( los angeles ) '"", ""` french bistro '""]","['patina', 'californian']",0.16256107,0.83743894,2
110,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 5955 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_addr', 'rtable_res_type')","[""' 8284 melrose ave. '"", ""` french bistro '""]","[""' 5955 melrose ave. '"", 'californian']",0.08866961,0.91133034,2
111,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_city', 'rtable_res_type')","[""` los angeles '"", ""` french bistro '""]","[""` los angeles '"", 'californian']",0.08866961,0.91133034,2
112,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-467-1108,californian,12,"('rtable_phone', 'rtable_res_type')","['213-655-8880', ""` french bistro '""]","['213-467-1108', 'californian']",0.08866961,0.91133034,2
113,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,16,"('rtable_res_type', 'rtable_class')","[""` french bistro '"", 12]","['californian', 16]",0.08028382,0.9197162,2
29,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,citrus,' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_name', 'rtable_res_type')","[""` le chardonnay ( los angeles ) '"", ""` french bistro '""]","['citrus', 'californian']",0.023903836,0.9760962,2
28,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,12,"('rtable_res_type',)","[""` french bistro '""]",['californian'],0.08866961,0.91133034,2
69,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',` los angeles ',213-655-8880,steakhouses,12,"('rtable_addr', 'rtable_res_type')","[""' 8284 melrose ave. '"", ""` french bistro '""]","[""' 224 s. beverly dr. '"", 'steakhouses']",0.37783134,0.62216866,2
3,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',pasadena,213-655-8880,` french bistro ',543,"('rtable_city', 'rtable_class')","[""` los angeles '"", 12]","['pasadena', 543]",0.34667942,0.6533206,2
5,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,californian,543,"('rtable_res_type', 'rtable_class')","[""` french bistro '"", 12]","['californian', 543]",0.029617209,0.9703828,2
1,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 1570 rosecrans ave. s. ',` los angeles ',213-655-8880,californian,12,"('rtable_addr', 'rtable_res_type')","[""' 8284 melrose ave. '"", ""` french bistro '""]","[""' 1570 rosecrans ave. s. '"", 'californian']",0.13867256,0.8613274,2
2,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',pasadena,213-655-8880,californian,12,"('rtable_city', 'rtable_res_type')","[""` los angeles '"", ""` french bistro '""]","['pasadena', 'californian']",0.09958653,0.9004134,2
4,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',310-643-5229,californian,12,"('rtable_phone', 'rtable_res_type')","['213-655-8880', ""` french bistro '""]","['310-643-5229', 'californian']",0.08866961,0.91133034,2
8,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 1570 rosecrans ave. s. ',pasadena,213-655-8880,` french bistro ',543,"('rtable_addr', 'rtable_city', 'rtable_class')","[""' 8284 melrose ave. '"", ""` los angeles '"", 12]","[""' 1570 rosecrans ave. s. '"", 'pasadena', 543]",0.4675553,0.5324447,3
9,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,californian,12,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 8284 melrose ave. '"", '213-655-8880', ""` french bistro '""]","[""' 1570 rosecrans ave. s. '"", '310-643-5229', 'californian']",0.13867256,0.8613274,3
10,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 1570 rosecrans ave. s. ',` los angeles ',213-655-8880,californian,543,"('rtable_addr', 'rtable_res_type', 'rtable_class')","[""' 8284 melrose ave. '"", ""` french bistro '"", 12]","[""' 1570 rosecrans ave. s. '"", 'californian', 543]",0.106763236,0.89323676,3
11,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',pasadena,310-643-5229,californian,12,"('rtable_city', 'rtable_phone', 'rtable_res_type')","[""` los angeles '"", '213-655-8880', ""` french bistro '""]","['pasadena', '310-643-5229', 'californian']",0.09958653,0.9004134,3
81,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',310-859-8744,steakhouses,593,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['213-655-8880', ""` french bistro '"", 12]","['310-859-8744', 'steakhouses', 593]",0.23003376,0.76996624,3
80,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` beverly hills ',213-655-8880,steakhouses,593,"('rtable_city', 'rtable_res_type', 'rtable_class')","[""` los angeles '"", ""` french bistro '"", 12]","[""` beverly hills '"", 'steakhouses', 593]",0.2335563,0.76644367,3
12,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',pasadena,310-643-5229,` french bistro ',543,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` los angeles '"", '213-655-8880', 12]","['pasadena', '310-643-5229', 543]",0.34667942,0.6533206,3
79,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` beverly hills ',310-859-8744,` french bistro ',593,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` los angeles '"", '213-655-8880', 12]","[""` beverly hills '"", '310-859-8744', 593]",0.41966042,0.5803396,3
78,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',` los angeles ',213-655-8880,steakhouses,593,"('rtable_addr', 'rtable_res_type', 'rtable_class')","[""' 8284 melrose ave. '"", ""` french bistro '"", 12]","[""' 224 s. beverly dr. '"", 'steakhouses', 593]",0.17745784,0.82254225,3
77,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',` los angeles ',310-859-8744,` french bistro ',593,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 8284 melrose ave. '"", '213-655-8880', 12]","[""' 224 s. beverly dr. '"", '310-859-8744', 593]",0.24986815,0.7501319,3
76,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',` los angeles ',310-859-8744,steakhouses,12,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 8284 melrose ave. '"", '213-655-8880', ""` french bistro '""]","[""' 224 s. beverly dr. '"", '310-859-8744', 'steakhouses']",0.37783134,0.62216866,3
75,citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',213-655-8880,` french bistro ',593,"('rtable_addr', 'rtable_city', 'rtable_class')","[""' 8284 melrose ave. '"", ""` los angeles '"", 12]","[""' 224 s. beverly dr. '"", ""` beverly hills '"", 593]",0.20861647,0.7913835,3
