,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,da-lite,electronics - general,nan,11.98,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,nan,nan,nan,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
1,da-lite,electronics - general,nan,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,nan,nan,nan,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
2,da-lite,electronics - general,nan,11.98,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,laser printer toner,nan,nan,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
3,da-lite,electronics - general,nan,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,nan,nan,9.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
4,da-lite,networking,nan,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,projection screens,nan,nan,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
5,da-lite,networking,nan,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,external hard drives,nan,nan,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
6,da-lite,electronics - general,nan,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,memory,nan,nan,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49,1
7,da-lite,electronics - general,nan,2595.0,srs labs analog rca volume leveler srs labs dct6s 59.99,nan,nan,nan,nan,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,1
8,da-lite,electronics - general,nan,11.98,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,laser printer toner,nan,11.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
9,da-lite,networking,nan,4612.99,san francisco 49ers camera case 19.99,nan,external hard drives,nan,nan,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,1
