,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
15,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Plump DJs present Dirty Weekend EP 2,Dance & Electronic,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Album_Name', 'rtable_Genre')","['Hotel Cabana [ Explicit ]', 'Pop']","['Plump DJs present Dirty Weekend EP 2', 'Dance & Electronic']",0.41302463,0.58697534,2
18,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Plump DJs present Dirty Weekend EP 2,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"June 4 , 2012","('rtable_Album_Name', 'rtable_Released')","['Hotel Cabana [ Explicit ]', 'May 6 , 2014']","['Plump DJs present Dirty Weekend EP 2', 'June 4 , 2012']",0.43744,0.56255996,2
17,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Plump DJs present Dirty Weekend EP 2,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:48,"May 6 , 2014","('rtable_Album_Name', 'rtable_Time')","['Hotel Cabana [ Explicit ]', '3:27']","['Plump DJs present Dirty Weekend EP 2', '4:48']",0.43006188,0.5699381,2
16,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Plump DJs present Dirty Weekend EP 2,Pop,$ 0.89,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Album_Name', 'rtable_Price')","['Hotel Cabana [ Explicit ]', '$ 1.29']","['Plump DJs present Dirty Weekend EP 2', '$ 0.89']",0.43884003,0.5611599,2
14,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],"Mark Ronson , Bonsai Kat , Plump DJs",Hotel Cabana [ Explicit ],Pop,$ 1.29,( p ) Grand Hotel Records,3:27,"May 6 , 2014","('rtable_Artist_Name', 'rtable_CopyRight')","['Naughty Boy', '( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['Mark Ronson , Bonsai Kat , Plump DJs', '( p ) Grand Hotel Records']",0.49345422,0.5065458,2
13,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],"Mark Ronson , Bonsai Kat , Plump DJs",Plump DJs present Dirty Weekend EP 2,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Artist_Name', 'rtable_Album_Name')","['Naughty Boy', 'Hotel Cabana [ Explicit ]']","['Mark Ronson , Bonsai Kat , Plump DJs', 'Plump DJs present Dirty Weekend EP 2']",0.33939806,0.6606019,2
12,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Record Collection ( Plump DJs Remix ),Naughty Boy,Hotel Cabana [ Explicit ],Dance & Electronic,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Genre')","['Wonder [ feat . Emeli SandÌ © ]', 'Pop']","['Record Collection ( Plump DJs Remix )', 'Dance & Electronic']",0.449266,0.550734,2
10,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Record Collection ( Plump DJs Remix ),"Mark Ronson , Bonsai Kat , Plump DJs",Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Artist_Name')","['Wonder [ feat . Emeli SandÌ © ]', 'Naughty Boy']","['Record Collection ( Plump DJs Remix )', 'Mark Ronson , Bonsai Kat , Plump DJs']",0.47503248,0.5249675,2
9,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Wonder [ feat . Emeli SandÌ © ],Naughty Boy,Plump DJs present Dirty Weekend EP 2,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Album_Name',)",['Hotel Cabana [ Explicit ]'],['Plump DJs present Dirty Weekend EP 2'],0.41949004,0.58051,2
11,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Record Collection ( Plump DJs Remix ),Naughty Boy,Plump DJs present Dirty Weekend EP 2,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Album_Name')","['Wonder [ feat . Emeli SandÌ © ]', 'Hotel Cabana [ Explicit ]']","['Record Collection ( Plump DJs Remix )', 'Plump DJs present Dirty Weekend EP 2']",0.28707018,0.7129298,2
