,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` apple pan the ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',534,"('rtable_name', 'rtable_class')","[""` jan \\ 's family restaurant '"", 557]","[""` apple pan the '"", 534]",0.48333555459976196,0.516664445400238,2
138,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,310/289 -0660,` coffee shops ',144,"('rtable_phone', 'rtable_class')","['213-651-2866', 557]","['310/289 -0660', 144]",0.4391263723373413,0.5608736276626587,2
139,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,asian,144,"('rtable_res_type', 'rtable_class')","[""` coffee shops '"", 557]","['asian', 144]",0.46901172399520874,0.5309882760047913,2
488,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,asian,144,"('rtable_res_type', 'rtable_class')","[""` coffee shops '"", 557]","['asian', 144]",0.4680466651916504,0.5319533348083496,2
487,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,310/289 -0660,` coffee shops ',144,"('rtable_phone', 'rtable_class')","['213-651-2866', 557]","['310/289 -0660', 144]",0.4381503462791443,0.5618496537208557,2
486,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',los angeles ',213-651-2866,` coffee shops ',144,"('rtable_city', 'rtable_class')","['la', 557]","[""los angeles '"", 144]",0.4204239845275879,0.5795760154724121,2
485,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',la,213-651-2866,` coffee shops ',144,"('rtable_addr', 'rtable_class')","[""' 8424 beverly blvd. '"", 557]","[""' 8783 beverly blvd. '"", 144]",0.47031933069229126,0.5296806693077087,2
484,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',144,"('rtable_name', 'rtable_class')","[""` jan \\ 's family restaurant '"", 557]","[""` le colonial '"", 144]",0.38522905111312866,0.6147709488868713,2
483,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',144,"('rtable_class',)",[557],[144],0.47534722089767456,0.5246527791023254,2
166,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',144,"('rtable_class',)",[557],[144],0.4712458848953247,0.5287541151046753,2
