,label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
1,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2015 Ultra Records , LLC under exclusive license to Columbia Records , a Division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2015 Ultra Records , LLC under exclusive license to Columbia Records , a Division of Sony Music Entertainment']",1,0,0.18072261,0.81927735,2
2,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
3,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
4,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
5,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
6,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
7,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
8,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
9,,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",3:59,27-May-03,Stranger Inside,Shinedown,Leave A Whisper,Rock,$ 1.29,2015 Mad Decent,4:01,"May 27 , 2003","('ltable_CopyRight',)",['2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States'],"['2014 , 2015 Epic Records , a division of Sony Music Entertainment']",1,0,0.31505328,0.6849467,2
