,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,3:54,Mail On Sunday [ Explicit ],Flo Rida,2013 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",3:17,1
1,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,3:54,Mail On Sunday [ Explicit ],Flo Rida,2013 Warner Bros. . Records Inc.,nan,$ 0.99,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",3:17,1
2,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,Cameras 28-Mar-11,5:16,Settle,Flo Rida,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,$ 1.29,nan,"Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014",3:17,1
3,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,Cameras 28-Mar-11,5:13,Mail On Sunday [ Explicit ],Fetty Wap,2013 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] Rap & Hip-Hop March 17 , 2008",4:03,1
4,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,Cameras 28-Mar-11,5:10,Mail On Sunday [ Explicit ],Flo Rida,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,nan,"Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] Rap & Hip-Hop March 17 , 2008",3:17,1
5,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 0.99,nan,Cameras 28-Mar-11,nan,Mail On Sunday [ Explicit ],Flo Rida,2013 Warner Bros. . Records Inc.,nan,$ 1.29,nan,Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ryan Adams Rock $ 1.29 ( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,3:17,1
6,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",nan,Mail On Sunday [ Explicit ],Flo Rida,2013 Warner Bros. . Records Inc.,nan,nan,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",3:17,1
7,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.99,nan,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,3:54,nan,Flo Rida,2013 Warner Bros. . Records Inc.,nan,$ 0.99,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",3:17,1
8,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 0.99,nan,Cameras 28-Mar-11,nan,Mail On Sunday [ Explicit ],Flo Rida,2013 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] Rap & Hip-Hop March 17 , 2008",3:17,0
9,nan,nan,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 0.99,nan,Cameras 28-Mar-11,nan,Mail On Sunday [ Explicit ],Flo Rida,2013 Warner Bros. . Records Inc.,nan,$ 1.29,nan,Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ryan Adams Rock $ 1.29 ( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,8:09,0
