,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_res_type', 'rtable_class')","['steakhouses', 15]","[""` french ( classic ) '"", 11]",0.4941994547843933,0.5058005452156067,2
16,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_res_type', 'rtable_class')","['steakhouses', 15]","[""` french ( classic ) '"", 11]",0.494293749332428,0.505706250667572,2
20,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['310-550-8811', 'steakhouses', 15]","['310-652-9770', ""` french ( classic ) '"", 11]",0.49187397956848145,0.5081260204315186,3
19,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_city', 'rtable_res_type', 'rtable_class')","[""` w. hollywood '"", 'steakhouses', 15]","[""` w. hollywood '"", ""` french ( classic ) '"", 11]",0.494293749332428,0.505706250667572,3
18,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 903 n. la cienega blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_addr', 'rtable_res_type', 'rtable_class')","[""' 9001 santa monica blvd. '"", 'steakhouses', 15]","[""' 903 n. la cienega blvd. '"", ""` french ( classic ) '"", 11]",0.4985995292663574,0.5014004707336426,3
17,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` l \ ` orangerie ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", 'steakhouses', 15]","[""` l \\ ` orangerie '"", ""` french ( classic ) '"", 11]",0.4794754981994629,0.5205245018005371,3
1,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` l \ ` orangerie ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", 'steakhouses', 15]","[""` l \\ ` orangerie '"", ""` french ( classic ) '"", 11]",0.4794754981994629,0.5205245018005371,3
4,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['310-550-8811', 'steakhouses', 15]","['310-652-9770', ""` french ( classic ) '"", 11]",0.4917796850204468,0.5082203149795532,3
3,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_city', 'rtable_res_type', 'rtable_class')","[""` w. hollywood '"", 'steakhouses', 15]","[""` w. hollywood '"", ""` french ( classic ) '"", 11]",0.4941994547843933,0.5058005452156067,3
2,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 903 n. la cienega blvd. ',` w. hollywood ',310-550-8811,` french ( classic ) ',11,"('rtable_addr', 'rtable_res_type', 'rtable_class')","[""' 9001 santa monica blvd. '"", 'steakhouses', 15]","[""' 903 n. la cienega blvd. '"", ""` french ( classic ) '"", 11]",0.4985995292663574,0.5014004707336426,3
45,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310-550-8811,` dive american ',128,"('rtable_name', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", 'steakhouses', 15]","['dive !', ""` los angeles '"", ""` dive american '"", 128]",0.4991527795791626,0.5008472204208374,4
46,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.4853931665420532,0.5146068334579468,4
51,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.48643958568573,0.51356041431427,4
55,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.48643958568573,0.51356041431427,4
59,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310-550-8811,` dive american ',128,"('rtable_name', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", 'steakhouses', 15]","['dive !', ""` los angeles '"", ""` dive american '"", 128]",0.4991527795791626,0.5008472204208374,4
60,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.48643958568573,0.51356041431427,4
64,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310-550-8811,` dive american ',128,"('rtable_name', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", 'steakhouses', 15]","['dive !', ""` los angeles '"", ""` dive american '"", 128]",0.4991527795791626,0.5008472204208374,4
65,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.4853931665420532,0.5146068334579468,4
73,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.48643958568573,0.51356041431427,4
76,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310-550-8811,` dive american ',128,"('rtable_name', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", 'steakhouses', 15]","['dive !', ""` los angeles '"", ""` dive american '"", 128]",0.4991527795791626,0.5008472204208374,4
77,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.48643958568573,0.51356041431427,4
82,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.4853931665420532,0.5146068334579468,4
121,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""american '"", 128]",0.4925501346588135,0.5074498653411865,4
133,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american,128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', '` dive american', 128]",0.4906623959541321,0.5093376040458679,4
42,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",0.48643958568573,0.51356041431427,4
