,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,Cameras 28-Mar-11,4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,1
1,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 0.99,2-May-14,Teardrops On My Guitar ( Pop Version ) Taylor Swift 24-Oct-06,4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,0
2,nan,Florida Georgia Line,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,Rashi ( Outro ) Mark Ronson $ 0.99,4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,0
3,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,22-Jun-12,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,0
4,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,Rashi ( Outro ) Mark Ronson $ 0.99,4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,0
5,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",4:29,1
6,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,Cameras 28-Mar-11,4:07,Mail On Sunday [ Explicit ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,1
7,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",5:06,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,1
8,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 0.99,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,1
9,nan,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-May-14,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",4:07,Talk Dirty [ Clean ],Jason Derulo,2014 Warner Bros. . Records Inc.,nan,$ 1.29,"June 1 , 2015","Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,0
