,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r,bags cases,oki,icon4-blk,nan,0
1,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,laser printer toner,nan,icon4-blk,nan,0
2,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r,bags cases,nan,icon4-blk,230.74,0
3,elite screens cinegray prime vision series fixed frame screen - 135 diagonal elite screens 1069.0,electronics - general,nan,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black motion systems 9.99,bags cases,nan,01g-p3-1452-tr,nan,0
4,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets printers tops 24.3,tv mounts,nan,icon4-blk,nan,0
5,samsung s2 640gb usb 3.0 portable external hard drive red,electronics - general,nan,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black motion systems 9.99,bags cases,paper mate,icon4-blk,nan,0
6,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,bags cases,nan,it4ll-gmt,nan,0
7,belkin 10.2 netbook neoprene sleeve - black belkin,usb drives,da-lite,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black motion systems 9.99,bags cases,nan,icon4-blk,nan,0
8,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,bags cases,nan,icon4-blk,nan,0
9,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,nan,f8n132-blk,8.88,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,bags cases,uniden,icon4-blk,nan,0
