,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
35,` gabriela \ 's ',' 3555 las vegas blvd. s ',` las vegas ',212/961 -0574,` coffee shops/diners ',431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_phone')","[""` bugsy \\ 's diner '"", '702/733 -3111']","[""` gabriela \\ 's '"", '212/961 -0574']",0.2629542,0.7370458,2
36,` gabriela \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,mexican,431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_res_type')","[""` bugsy \\ 's diner '"", ""` coffee shops/diners '""]","[""` gabriela \\ 's '"", 'mexican']",0.11028284,0.8897172,2
4,` chan dara ',' 310 n. larchmont blvd. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_addr')","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd. s '""]","[""` chan dara '"", ""' 310 n. larchmont blvd. '""]",0.25677538,0.7432246,2
5,` bugsy \ 's diner ',' 310 n. larchmont blvd. ',` las vegas ',702/733 -3111,asian,431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_addr', 'ltable_res_type')","[""' 3555 las vegas blvd. s '"", ""` coffee shops/diners '""]","[""' 310 n. larchmont blvd. '"", 'asian']",0.22386625,0.7761338,2
20,` jackson \ 's farm ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,californian,431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_res_type')","[""` bugsy \\ 's diner '"", ""` coffee shops/diners '""]","[""` jackson \\ 's farm '"", 'californian']",0.12692606,0.87307394,2
37,` gabriela \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',253,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_class')","[""` bugsy \\ 's diner '"", 431]","[""` gabriela \\ 's '"", 253]",0.39224643,0.6077536,2
34,` gabriela \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name',)","[""` bugsy \\ 's diner '""]","[""` gabriela \\ 's '""]",0.2629542,0.7370458,2
0,` circus circus ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,buffets,437,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` bugsy \\ 's diner '"", ""` coffee shops/diners '"", 431]","[""` circus circus '"", 'buffets', 437]",0.4604277,0.53957224,3
24,` jackson \ 's farm ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,californian,141,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` bugsy \\ 's diner '"", ""` coffee shops/diners '"", 431]","[""` jackson \\ 's farm '"", 'californian', 141]",0.27895066,0.7210494,3
23,` jackson \ 's farm ',' 3555 las vegas blvd. s ',` las vegas ',310/273 -5578,californian,431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_phone', 'ltable_res_type')","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '""]","[""` jackson \\ 's farm '"", '310/273 -5578', 'californian']",0.12692606,0.87307394,3
22,` jackson \ 's farm ',' 3555 las vegas blvd. s ',` los angeles ',702/733 -3111,californian,431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_city', 'ltable_res_type')","[""` bugsy \\ 's diner '"", ""` las vegas '"", ""` coffee shops/diners '""]","[""` jackson \\ 's farm '"", ""` los angeles '"", 'californian']",0.18924175,0.81075823,3
21,` jackson \ 's farm ',' 439 n. beverly drive ',` las vegas ',702/733 -3111,californian,431,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,662,"('ltable_name', 'ltable_addr', 'ltable_res_type')","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd. s '"", ""` coffee shops/diners '""]","[""` jackson \\ 's farm '"", ""' 439 n. beverly drive '"", 'californian']",0.20746729,0.7925327,3
