,explanation,label,latency,match,prediction,row,type
0,"{'ltable_Brew_Factory_Name': 0.59875, 'ltable_Style': 0.54125, 'ltable_ABV': 0.52625, 'ltable_Beer_Name': 0.45125, 'rtable_Beer_Name': 0.29125, 'rtable_Brew_Factory_Name': 0.26375, 'rtable_Style': 0.30375, 'rtable_ABV': 0.27375}",0.0,28.73821309802588,1.0,[0.33321846 0.66678154],1219-2470,certa
1,"{'rtable_Beer_Name': 0.1675, 'rtable_Brew_Factory_Name': 0.2225, 'rtable_Style': 0.18, 'rtable_ABV': 0.1725, 'ltable_Style': 0.0675, 'ltable_Beer_Name': 0.03375, 'ltable_Brew_Factory_Name': 0.035, 'ltable_ABV': 0.03625}",0.0,310.10465961601585,0.0,[9.9999964e-01 3.3231379e-07],492-1635,certa
2,"{'ltable_Beer_Name': 0.40625, 'ltable_Brew_Factory_Name': 0.29125, 'ltable_Style': 0.24125, 'ltable_ABV': 0.24375, 'rtable_Beer_Name': 0.52375, 'rtable_Style': 0.3, 'rtable_Brew_Factory_Name': 0.275, 'rtable_ABV': 0.275}",1.0,25.263581335020717,1.0,[0.0275352 0.9724648],3917-2224,certa
3,"{'ltable_Style': 0.86375, 'ltable_Brew_Factory_Name': 0.4525, 'ltable_ABV': 0.46, 'ltable_Beer_Name': 0.47625, 'rtable_Beer_Name': 0.0725, 'rtable_Brew_Factory_Name': 0.08, 'rtable_Style': 0.0775, 'rtable_ABV': 0.0625}",0.0,14.52210591599578,0.0,[9.9996519e-01 3.4819277e-05],2155-2948,certa
4,"{'ltable_Beer_Name': 0.50625, 'ltable_Brew_Factory_Name': 0.48375, 'ltable_Style': 0.495, 'ltable_ABV': 0.49375, 'rtable_Beer_Name': 0.37625, 'rtable_Brew_Factory_Name': 0.32, 'rtable_Style': 0.2175, 'rtable_ABV': 0.3025}",1.0,23.591766620986164,1.0,[0.07978091 0.9202191 ],271-1410,certa
5,"{'ltable_Brew_Factory_Name': 0.25375, 'ltable_Style': 0.3025, 'ltable_Beer_Name': 0.18, 'ltable_ABV': 0.175, 'rtable_Brew_Factory_Name': 0.3, 'rtable_Beer_Name': 0.27, 'rtable_Style': 0.17375, 'rtable_ABV': 0.19375}",0.0,235.63412684301147,0.0,[9.9999893e-01 1.0293332e-06],3309-716,certa
6,"{'rtable_Beer_Name': 0.2047872340425532, 'rtable_Brew_Factory_Name': 0.25, 'rtable_Style': 0.29521276595744683, 'rtable_ABV': 0.2154255319148936, 'ltable_Style': 0.015957446808510637, 'ltable_ABV': 0.010638297872340425, 'ltable_Beer_Name': 0.013297872340425532}",0.0,238.03712079301476,0.0,[9.9998724e-01 1.2753800e-05],1024-37,certa
7,"{'ltable_Beer_Name': 0.17875, 'ltable_Brew_Factory_Name': 0.17625, 'ltable_Style': 0.095, 'ltable_ABV': 0.1, 'rtable_Beer_Name': 0.36, 'rtable_Brew_Factory_Name': 0.195, 'rtable_Style': 0.2125, 'rtable_ABV': 0.1925}",1.0,22.36782017000951,1.0,[8.303600e-04 9.991697e-01],1780-685,certa
8,"{'ltable_Beer_Name': 0.62375, 'ltable_Brew_Factory_Name': 0.33125, 'ltable_Style': 0.35375, 'ltable_ABV': 0.33875, 'rtable_Beer_Name': 0.25625, 'rtable_Brew_Factory_Name': 0.1625, 'rtable_Style': 0.145, 'rtable_ABV': 0.12375}",0.0,22.993746490974445,1.0,[0.10910123 0.8908987 ],1479-1563,certa
9,"{'ltable_Beer_Name': 0.38375, 'ltable_Brew_Factory_Name': 0.385, 'ltable_Style': 0.6025, 'ltable_ABV': 0.36375, 'rtable_Beer_Name': 0.06125, 'rtable_Brew_Factory_Name': 0.065, 'rtable_Style': 0.06, 'rtable_ABV': 0.045}",0.0,14.431163429049775,0.0,[1.0000000e+00 2.5388722e-09],2026-1679,certa
10,"{'rtable_Brew_Factory_Name': 0.1325, 'rtable_Beer_Name': 0.11625, 'rtable_Style': 0.09625, 'rtable_ABV': 0.08625, 'ltable_Style': 0.79125, 'ltable_Brew_Factory_Name': 0.43, 'ltable_ABV': 0.42375, 'ltable_Beer_Name': 0.41875}",0.0,14.191412616986781,0.0,[9.9999821e-01 1.8315795e-06],2155-1261,certa
11,"{'rtable_Brew_Factory_Name': 0.3375, 'rtable_Style': 0.335, 'rtable_ABV': 0.24375, 'ltable_Style': 0.06, 'ltable_Brew_Factory_Name': 0.04, 'ltable_ABV': 0.0325, 'rtable_Beer_Name': 0.25625, 'ltable_Beer_Name': 0.01875}",0.0,308.1787645840086,0.0,[0.97974193 0.02025806],525-433,certa
12,"{'ltable_Style': 0.7425, 'ltable_Beer_Name': 0.3875, 'ltable_Brew_Factory_Name': 0.4675, 'ltable_ABV': 0.42625, 'rtable_Brew_Factory_Name': 0.16875, 'rtable_Style': 0.195, 'rtable_Beer_Name': 0.1275, 'rtable_ABV': 0.135}",0.0,315.38743926602183,0.0,[9.9999988e-01 1.3743933e-07],3-641,certa
13,"{'rtable_Beer_Name': 0.7925, 'rtable_Style': 0.7675, 'rtable_Brew_Factory_Name': 0.67375, 'rtable_ABV': 0.59875}",0.0,13.410759182006586,0.0,[9.9977690e-01 2.2312535e-04],4068-2374,certa
14,"{'rtable_Beer_Name': 0.22125, 'rtable_Style': 0.17875, 'rtable_Brew_Factory_Name': 0.16125, 'rtable_ABV': 0.09125, 'ltable_Beer_Name': 0.11125, 'ltable_Brew_Factory_Name': 0.05625, 'ltable_Style': 0.05625, 'ltable_ABV': 0.05625}",0.0,214.17137954797363,0.0,[0.99642193 0.00357804],4203-2425,certa
15,"{'ltable_Brew_Factory_Name': 0.6, 'ltable_Style': 0.9125, 'ltable_Beer_Name': 0.6325, 'ltable_ABV': 0.655, 'rtable_Brew_Factory_Name': 0.07875, 'rtable_Style': 0.0775, 'rtable_Beer_Name': 0.0725, 'rtable_ABV': 0.06375}",0.0,12.576687208027579,0.0,[0.99689204 0.00310796],2572-221,certa
16,"{'ltable_Style': 0.7025, 'ltable_Beer_Name': 0.36375, 'ltable_Brew_Factory_Name': 0.415, 'ltable_ABV': 0.40375, 'rtable_Beer_Name': 0.16375, 'rtable_Style': 0.22125, 'rtable_ABV': 0.15125, 'rtable_Brew_Factory_Name': 0.16}",0.0,12.519617506011855,0.0,[9.9999988e-01 1.3319502e-07],309-2621,certa
17,"{'rtable_Brew_Factory_Name': 0.4175, 'rtable_Beer_Name': 0.32125, 'rtable_ABV': 0.23125, 'rtable_Style': 0.24875, 'ltable_Beer_Name': 0.02625, 'ltable_Brew_Factory_Name': 0.02625, 'ltable_Style': 0.01625, 'ltable_ABV': 0.01375}",0.0,215.0944233449991,0.0,[0.99723345 0.00276662],309-418,certa
18,"{'rtable_Brew_Factory_Name': 0.3225, 'rtable_Beer_Name': 0.435, 'rtable_Style': 0.30125, 'rtable_ABV': 0.33, 'ltable_Style': 0.02125, 'ltable_Beer_Name': 0.01125, 'ltable_Brew_Factory_Name': 0.01125, 'ltable_ABV': 0.01125}",0.0,210.80373838200467,0.0,[0.58652407 0.4134759 ],200-559,certa
