,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,2:51,nan,David Guetta,nan,nan,nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,0
1,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,4:32,nan,David Guetta,nan,nan,nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,0
2,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,2:51,nan,David Guetta,nan,nan,nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",2:09,0
3,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,4:32,nan,Diddy - Dirty Money,nan,nan,nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,0
4,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,2:51,Never Say Never - The Remixes,Diddy - Dirty Money,nan,nan,nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,0
5,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",2:51,nan,Howard Shore,nan,nan,nan,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",4:10,1
6,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,4:32,nan,Diddy - Dirty Money,nan,nan,$ 1.29,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,1
7,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,1:28,nan,David Guetta,nan,nan,nan,nan,Rashi ( Outro ) Dance & Electronic 2:01,4:31,0
8,nan,Drake,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 1.29,nan,Cameras 28-Mar-11,2:51,Never Say Never - The Remixes,Diddy - Dirty Money,nan,nan,nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,0
9,nan,nan,2010 Gum Prod licence exclusive Parlophone Music France,nan,$ 0.99,nan,Cameras 28-Mar-11,2:51,Here 's To The Good Times,David Guetta,2014 Warner Bros. . Records Inc.,nan,$ 0.99,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",3:25,0
