,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,nan,180.0,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,nan,nan,gbu421w6,nan,0
1,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,car stereos,nan,nan,180.0,kodak esp 7 all-in-one printer 149.29,nan,nan,bv8966b,nan,1
2,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,accell,nan,180.0,cinegray ezframe series fixed frame screen - 150 diagonal 879.0,nan,nan,bv8966b,nan,1
3,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,hd527b3,180.0,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,nan,bv8966b,nan,1
4,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,d1680,180.0,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,nan,nan,bv8966b,nan,1
5,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,ep memory,nan,180.0,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,nan,bv8966b,nan,1
6,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,nan,180.0,kingston 8 gb ddr2 sdram memory module 8 gb 2 x 4 gb 667mhz ddr2 sdram ktd-ws667 8g,nan,nan,bv8966b,nan,1
7,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,nan,180.0,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,nan,nan,bv8966b,nan,1
8,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,nan,180.0,kingston 8 gb ddr2 sdram memory module 8 gb 2 x 4 gb 667mhz ddr2 sdram ktd-ws667 8g,nan,nan,bv8966b,11.99,1
9,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,nan,nan,180.0,cinegray ezframe series fixed frame screen - 150 diagonal 879.0,corded telephones,nan,bv8966b,nan,1
