,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994,"('rtable_title',)",['the ores temporal database management system'],['the wasa2 object-oriented workflow management system'],0.26274460554122925,0.7372553944587708,2
88,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994,"('rtable_title',)",['the ores temporal database management system'],['the wasa2 object-oriented workflow management system'],0.26274460554122925,0.7372553944587708,2
83,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1999,"('rtable_title', 'rtable_year')","['the ores temporal database management system', 1994]","['the wasa2 object-oriented workflow management system', 1999]",0.21093535423278809,0.7890646457672119,2
82,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the ores temporal database management system', 'international conference on management of data']","['the wasa2 object-oriented workflow management system', 'sigmod conference']",0.23984819650650024,0.7601518034934998,2
81,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,mathias weske,international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the ores temporal database management system', 'babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou']","['the wasa2 object-oriented workflow management system', 'mathias weske']",0.06255346536636353,0.9374465346336365,2
80,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994,"('rtable_title',)",['the ores temporal database management system'],['the wasa2 object-oriented workflow management system'],0.26274460554122925,0.7372553944587708,2
75,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1999,"('rtable_title', 'rtable_year')","['the ores temporal database management system', 1994]","['the wasa2 object-oriented workflow management system', 1999]",0.21093535423278809,0.7890646457672119,2
74,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the ores temporal database management system', 'international conference on management of data']","['the wasa2 object-oriented workflow management system', 'sigmod conference']",0.23984819650650024,0.7601518034934998,2
73,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,", gottfried vossen",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the ores temporal database management system', 'babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou']","['the wasa2 object-oriented workflow management system', ', gottfried vossen']",0.0578157901763916,0.9421842098236084,2
72,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994,"('rtable_title',)",['the ores temporal database management system'],['the wasa2 object-oriented workflow management system'],0.26274460554122925,0.7372553944587708,2
67,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1999,"('rtable_title', 'rtable_year')","['the ores temporal database management system', 1994]","['the wasa2 object-oriented workflow management system', 1999]",0.21093541383743286,0.7890645861625671,2
65,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,mathias,international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the ores temporal database management system', 'babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou']","['the wasa2 object-oriented workflow management system', 'mathias']",0.07126724720001221,0.9287327527999878,2
64,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994,"('rtable_title',)",['the ores temporal database management system'],['the wasa2 object-oriented workflow management system'],0.26274460554122925,0.7372553944587708,2
59,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1999,"('rtable_title', 'rtable_year')","['the ores temporal database management system', 1994]","['the wasa2 object-oriented workflow management system', 1999]",0.21093535423278809,0.7890646457672119,2
58,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the ores temporal database management system', 'international conference on management of data']","['the wasa2 object-oriented workflow management system', 'sigmod conference']",0.23984819650650024,0.7601518034934998,2
57,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"weske , gottfried vossen",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the ores temporal database management system', 'babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou']","['the wasa2 object-oriented workflow management system', 'weske , gottfried vossen']",0.057368457317352295,0.9426315426826477,2
56,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994,"('rtable_title',)",['the ores temporal database management system'],['the wasa2 object-oriented workflow management system'],0.26274460554122925,0.7372553944587708,2
51,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1999,"('rtable_title', 'rtable_year')","['the ores temporal database management system', 1994]","['the wasa2 object-oriented workflow management', 1999]",0.4808803200721741,0.5191196799278259,2
89,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,the wasa2 object-oriented workflow management system,gottfried vossen,international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the ores temporal database management system', 'babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou']","['the wasa2 object-oriented workflow management system', 'gottfried vossen']",0.05977529287338257,0.9402247071266174,2
