,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` south park cafe ','55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,"('ltable_name',)",['oceana'],"[""` south park cafe '""]",0.9999951,4.8491975e-06,2
266,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,' 903 n. la cienega blvd. ',` new york city ',212-307-7311,scandinavian,24,"('rtable_addr',)","[""'13 w. 54th st. '""]","[""' 903 n. la cienega blvd. '""]",0.9978642,0.0021358542,2
267,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,'13 w. 54th st. ',` w. hollywood ',212-307-7311,scandinavian,24,"('rtable_city',)","[""` new york city '""]","[""` w. hollywood '""]",0.926574,0.07342603,2
268,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,'13 w. 54th st. ',` new york city ',310-652-9770,scandinavian,24,"('rtable_phone',)",['212-307-7311'],['310-652-9770'],0.52010226,0.4798977,2
269,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,` french ( classic ) ',24,"('rtable_res_type',)",['scandinavian'],"[""` french ( classic ) '""]",0.52168274,0.4783173,2
270,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,11,"('rtable_class',)",[24],[11],0.55484855,0.44515142,2
271,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` new york city ',212-307-7311,scandinavian,24,"('rtable_name', 'rtable_addr')","['aquavit', ""'13 w. 54th st. '""]","[""` l \\ ` orangerie '"", ""' 903 n. la cienega blvd. '""]",0.99993324,6.676712e-05,2
272,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` l \ ` orangerie ','13 w. 54th st. ',` w. hollywood ',212-307-7311,scandinavian,24,"('rtable_name', 'rtable_city')","['aquavit', ""` new york city '""]","[""` l \\ ` orangerie '"", ""` w. hollywood '""]",0.9997389,0.00026112606,2
273,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` l \ ` orangerie ','13 w. 54th st. ',` new york city ',310-652-9770,scandinavian,24,"('rtable_name', 'rtable_phone')","['aquavit', '212-307-7311']","[""` l \\ ` orangerie '"", '310-652-9770']",0.9999716,2.8365157e-05,2
274,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` l \ ` orangerie ','13 w. 54th st. ',` new york city ',212-307-7311,` french ( classic ) ',24,"('rtable_name', 'rtable_res_type')","['aquavit', 'scandinavian']","[""` l \\ ` orangerie '"", ""` french ( classic ) '""]",0.99268603,0.007313941,2
275,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,` l \ ` orangerie ','13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,11,"('rtable_name', 'rtable_class')","['aquavit', 24]","[""` l \\ ` orangerie '"", 11]",0.99997544,2.455186e-05,2
276,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,' 903 n. la cienega blvd. ',` w. hollywood ',212-307-7311,scandinavian,24,"('rtable_addr', 'rtable_city')","[""'13 w. 54th st. '"", ""` new york city '""]","[""' 903 n. la cienega blvd. '"", ""` w. hollywood '""]",0.99825746,0.0017425333,2
