,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,"The More You Give A Partial Print ( Deluxe ) 2008 Startracks 3:44 January 1 , 2008",,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,,4:03,"April 17 , 2009","('rtable_Song_Name',)",['Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent'],"['The More You Give A Partial Print ( Deluxe ) 2008 Startracks 3:44 January 1 , 2008']",0.13555413,0.86444587,2
753,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Pop,$ 0.99,,4:03,"November 9 , 2012","('rtable_Genre', 'rtable_Released')","['Rap & Hip-Hop', 'April 17 , 2009']","['Pop', 'November 9 , 2012']",0.008721239,0.9912787,2
752,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Pop,$ 0.99,,3:21,"April 17 , 2009","('rtable_Genre', 'rtable_Time')","['Rap & Hip-Hop', '4:03']","['Pop', '3:21']",0.008426561,0.9915734,2
751,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Pop,$ 0.99,,4:03,"April 17 , 2009","('rtable_Genre', 'rtable_CopyRight')","['Rap & Hip-Hop', nan]","['Pop', nan]",0.008673706,0.9913263,2
749,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,,Rap & Hip-Hop,$ 0.99,,4:03,"November 9 , 2012","('rtable_Album_Name', 'rtable_Released')","['Flight School [ Explicit ]', 'April 17 , 2009']","[nan, 'November 9 , 2012']",0.017920418,0.9820796,2
748,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,,Rap & Hip-Hop,$ 0.99,,3:21,"April 17 , 2009","('rtable_Album_Name', 'rtable_Time')","['Flight School [ Explicit ]', '4:03']","[nan, '3:21']",0.016078364,0.98392165,2
747,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,,Rap & Hip-Hop,$ 0.99,,4:03,"April 17 , 2009","('rtable_Album_Name', 'rtable_CopyRight')","['Flight School [ Explicit ]', nan]","[nan, nan]",0.017865531,0.98213446,2
746,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,,Rap & Hip-Hop,,,4:03,"April 17 , 2009","('rtable_Album_Name', 'rtable_Price')","['Flight School [ Explicit ]', '$ 0.99']","[nan, nan]",0.009290466,0.99070954,2
745,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,,Pop,$ 0.99,,4:03,"April 17 , 2009","('rtable_Album_Name', 'rtable_Genre')","['Flight School [ Explicit ]', 'Rap & Hip-Hop']","[nan, 'Pop']",0.0084019415,0.991598,2
744,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,,4:03,"November 9 , 2012","('rtable_Artist_Name', 'rtable_Released')","[nan, 'April 17 , 2009']","[nan, 'November 9 , 2012']",0.0076145586,0.9923854,2
743,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,,3:21,"April 17 , 2009","('rtable_Artist_Name', 'rtable_Time')","[nan, '4:03']","[nan, '3:21']",0.0074788006,0.9925212,2
742,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,,4:03,"April 17 , 2009","('rtable_Artist_Name', 'rtable_CopyRight')","[nan, nan]","[nan, nan]",0.0076245354,0.99237543,2
741,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Rap & Hip-Hop,,,4:03,"April 17 , 2009","('rtable_Artist_Name', 'rtable_Price')","[nan, '$ 0.99']","[nan, nan]",0.011723289,0.98827666,2
740,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Pop,$ 0.99,,4:03,"April 17 , 2009","('rtable_Artist_Name', 'rtable_Genre')","[nan, 'Rap & Hip-Hop']","[nan, 'Pop']",0.008673706,0.9913263,2
