,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` hedgerose heights inn ','57 jane st. off hudson st. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr',)","[""' 490 e. paces ferry rd. '""]","[""'57 jane st. off hudson st. '""]",0.66181463,0.33818528,2
175,` hedgerose heights inn ',' 2 e. 55th st. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr',)","[""' 490 e. paces ferry rd. '""]","[""' 2 e. 55th st. '""]",0.9999144,8.5579006e-05,2
174,lespinasse,' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_name',)","[""` hedgerose heights inn '""]",['lespinasse'],0.9997861,0.00021396016,2
138,` hedgerose heights inn ',' 160 central park s ',atlanta,404/233 -7673,international,42,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_class')","[""' 490 e. paces ferry rd. '"", 82]","[""' 160 central park s '"", 42]",0.9389076,0.061092373,2
137,` hedgerose heights inn ',' 160 central park s ',atlanta,404/233 -7673,french,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_res_type')","[""' 490 e. paces ferry rd. '"", 'international']","[""' 160 central park s '"", 'french']",0.876471,0.12352905,2
271,` hedgerose heights inn ',' 12224 ventura blvd. ',atlanta,404/233 -7673,american,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_res_type')","[""' 490 e. paces ferry rd. '"", 'international']","[""' 12224 ventura blvd. '"", 'american']",0.9967734,0.0032265102,2
135,` les celebrites ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,french,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_name', 'ltable_res_type')","[""` hedgerose heights inn '"", 'international']","[""` les celebrites '"", 'french']",0.583827,0.4161729,2
134,` les celebrites ',' 490 e. paces ferry rd. ',` new york ',404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_name', 'ltable_city')","[""` hedgerose heights inn '"", 'atlanta']","[""` les celebrites '"", ""` new york '""]",0.68359363,0.31640637,2
133,` les celebrites ',' 160 central park s ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_name', 'ltable_addr')","[""` hedgerose heights inn '"", ""' 490 e. paces ferry rd. '""]","[""` les celebrites '"", ""' 160 central park s '""]",0.99925023,0.0007497879,2
132,` hedgerose heights inn ',' 160 central park s ',atlanta,404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr',)","[""' 490 e. paces ferry rd. '""]","[""' 160 central park s '""]",0.6803875,0.31961253,2
350,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,fringale,' 570 fourth st. ',atlanta,404-233-5993,continental,675,"('rtable_name', 'rtable_addr')","[""' 103 west '"", ""' 103 w. paces ferry rd. '""]","['fringale', ""' 570 fourth st. '""]",0.9073404,0.09265964,2
351,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 570 fourth st. ',` san francisco ',404-233-5993,continental,675,"('rtable_addr', 'rtable_city')","[""' 103 w. paces ferry rd. '"", 'atlanta']","[""' 570 fourth st. '"", ""` san francisco '""]",0.6317027,0.36829725,2
352,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,' 103 west ',' 570 fourth st. ',atlanta,404-233-5993,` french bistro ',675,"('rtable_addr', 'rtable_res_type')","[""' 103 w. paces ferry rd. '"", 'continental']","[""' 570 fourth st. '"", ""` french bistro '""]",0.91679716,0.08320283,2
101,` hedgerose heights inn ',' 501 geary st. ',atlanta,404/233 -7673,international,473,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_class')","[""' 490 e. paces ferry rd. '"", 82]","[""' 501 geary st. '"", 473]",0.98620343,0.013796571,2
100,` hedgerose heights inn ',' 501 geary st. ',atlanta,404/233 -7673,american,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_res_type')","[""' 490 e. paces ferry rd. '"", 'international']","[""' 501 geary st. '"", 'american']",0.9999186,8.142687e-05,2
99,` hedgerose heights inn ',' 501 geary st. ',atlanta,415/292 -0101,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_phone')","[""' 490 e. paces ferry rd. '"", '404/233 -7673']","[""' 501 geary st. '"", '415/292 -0101']",0.99987674,0.00012326839,2
98,` hedgerose heights inn ',' 501 geary st. ',` san francisco ',404/233 -7673,international,82,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('ltable_addr', 'ltable_city')","[""' 490 e. paces ferry rd. '"", 'atlanta']","[""' 501 geary st. '"", ""` san francisco '""]",0.99995923,4.0748786e-05,2
