,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,5:16,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,4:02,0
1,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,10-Dec-13,My Armor Is Iron,5:16,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,3:35,0
2,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,3:54,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,nan,My Armor Is Iron,5:16,0
3,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Snoop Dogg,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,6:35,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,5:16,0
4,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,5:16,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Snoop Dogg,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,4:09,0
5,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,5:16,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,4:32,0
6,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,5:16,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Rap & Hip-Hop,$ 1.29,"December 10 , 2013",My Armor Is Iron,4:27,0
7,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,4:11,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 0.99,"December 10 , 2013",My Armor Is Iron,5:16,0
8,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,4:03,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,5:16,0
9,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,‰ ãÑ 2013 WaterTower Music,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,10-Dec-13,My Armor Is Iron,5:16,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,Soundtracks,$ 1.29,"December 10 , 2013",My Armor Is Iron,4:27,0
