,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` ca \ ` del sol ',' 10250 santa monica blvd. ',` los angeles ',310/788 -,italian,119,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_res_type', 'ltable_class')","['dive !', ""` dive american '"", 128]","[""` ca \\ ` del sol '"", 'italian', 119]",0.24994329,0.7500567,3
10,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/788 -,american,128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", ""` dive american '""]","[""` arnie morton \\ 's of chicago '"", ""' 435 s. la cienega blv . '"", 'american']",0.15778348,0.84221655,3
1,` ca \ ` del sol ',' 10250 santa monica blvd. ',` los angeles ',310/788 -,italian,119,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_city', 'ltable_res_type', 'ltable_class')","['dive !', ""` los angeles '"", ""` dive american '"", 128]","[""` ca \\ ` del sol '"", ""` los angeles '"", 'italian', 119]",0.24994329,0.7500567,4
2,` ca \ ` del sol ',' 10250 santa monica blvd. ',` los angeles ',818/985 -4669,italian,119,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_phone', 'ltable_res_type', 'ltable_class')","['dive !', '310/788 -', ""` dive american '"", 128]","[""` ca \\ ` del sol '"", '818/985 -4669', 'italian', 119]",0.4012038,0.5987962,4
4,` roscoe \ 's house of chicken \ ` n \ ' waffles ',' 1514 n. gower st. ',` los angeles ',213/466 -9329,american,128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '""]","[""` roscoe \\ 's house of chicken \\ ` n \\ ' waffles '"", ""' 1514 n. gower st. '"", '213/466 -9329', 'american']",0.4710039,0.5289961,4
5,` roscoe \ 's house of chicken \ ` n \ ' waffles ',' 1514 n. gower st. ',` los angeles ',310/788 -,american,161,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_res_type', 'ltable_class')","['dive !', ""' 10250 santa monica blvd. '"", ""` dive american '"", 128]","[""` roscoe \\ 's house of chicken \\ ` n \\ ' waffles '"", ""' 1514 n. gower st. '"", 'american', 161]",0.289704,0.71029603,4
14,` arnie morton \ 's of chicago ',' 10250 santa monica blvd. ',` los angeles ',310/246 -1501,american,0,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_phone', 'ltable_res_type', 'ltable_class')","['dive !', '310/788 -', ""` dive american '"", 128]","[""` arnie morton \\ 's of chicago '"", '310/246 -1501', 'american', 0]",0.4817594,0.5182406,4
13,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/788 -,american,0,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_res_type', 'ltable_class')","['dive !', ""' 10250 santa monica blvd. '"", ""` dive american '"", 128]","[""` arnie morton \\ 's of chicago '"", ""' 435 s. la cienega blv . '"", 'american', 0]",0.28068364,0.7193163,4
12,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '""]","[""` arnie morton \\ 's of chicago '"", ""' 435 s. la cienega blv . '"", '310/246 -1501', 'american']",0.1208874,0.87911254,4
11,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/788 -,american,128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", ""` los angeles '"", ""` dive american '""]","[""` arnie morton \\ 's of chicago '"", ""' 435 s. la cienega blv . '"", ""` los angeles '"", 'american']",0.15778348,0.84221655,4
