,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.003305792,0.9966942,2
24,research directions in,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in'],0.30183965,0.6981604,2
25,research directions in,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in', 'd tsichritzis']",0.1044871,0.89551294,2
30,grid data management systems & services,,,2003.0,grid data management systems & services,d tsichritzis,"acm sigmod record ,",1977.0,"('rtable_title',)",['research directions in data base management systems'],['grid data management systems & services'],0.004006893,0.99599314,2
31,grid data management systems & services,,,2003.0,grid data management systems & services,"a jagatheesan , r moore","acm sigmod record ,",1977.0,"('rtable_title', 'rtable_authors')","['research directions in data base management systems', 'd tsichritzis']","['grid data management systems & services', 'a jagatheesan , r moore']",0.081807844,0.91819215,2
32,grid data management systems & services,,,2003.0,grid data management systems & services,d tsichritzis,"proceedings of the international conference on very large & hellip ; ,",1977.0,"('rtable_title', 'rtable_venue')","['research directions in data base management systems', 'acm sigmod record ,']","['grid data management systems & services', 'proceedings of the international conference on very large & hellip ; ,']",0.009837396,0.9901626,2
33,grid data management systems & services,,,2003.0,grid data management systems & services,d tsichritzis,"acm sigmod record ,",2003.0,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['grid data management systems & services', 2003.0]",0.004006893,0.99599314,2
19,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.003305792,0.9966942,2
38,building knowledge base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['building knowledge base management systems'],0.12052955,0.8794704,2
40,building knowledge base management systems,,,1996.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['building knowledge base management systems', 1996.0]",0.12052955,0.8794704,2
42,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.003305792,0.9966942,2
43,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",0.0010646265,0.9989354,2
44,research directions in data base management systems,,",",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', ',']",0.0016214588,0.9983785,2
45,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.003305792,0.9966942,2
50,grid data management systems & services,,,2003.0,grid services for distributed system integration,d tsichritzis,"ieee computer ,",1977.0,"('rtable_title', 'rtable_venue')","['research directions in data base management systems', 'acm sigmod record ,']","['grid services for distributed system integration', 'ieee computer ,']",0.21642545,0.7835746,2
39,building knowledge base management systems,,vldb j.,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['building knowledge base management systems', 'vldb j.']",0.053868234,0.9461318,2
18,research directions in data base management systems,,"record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'record ,']",0.0021519267,0.99784803,2
26,research directions in,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in', 1977.0]",0.30183965,0.6981604,2
16,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.0033057954,0.9966942,2
9,research directions in data base management systems,tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'tsichritzis']",0.0016214588,0.9983785,2
10,research directions in data base management systems,,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm sigmod record ,']",0.011071159,0.98892885,2
11,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.003305792,0.9966942,2
8,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.003305792,0.9966942,2
3,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.003305792,0.9966942,2
17,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",0.0010646265,0.9989354,2
1,research directions in data base management systems,d,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd']",0.0010646265,0.9989354,2
2,research directions in data base management systems,,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm sigmod record ,']",0.011071159,0.98892885,2
46,research directions in data base management systems,d tsichritzis,",",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","['grid data management systems & services', nan, nan]","['research directions in data base management systems', 'd tsichritzis', ',']",0.00060657103,0.99939346,3
36,grid data management systems & services,,,2003.0,grid data management systems & services,d tsichritzis,"proceedings of the international conference on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['research directions in data base management systems', 'acm sigmod record ,', 1977.0]","['grid data management systems & services', 'proceedings of the international conference on very large & hellip ; ,', 2003.0]",0.009837396,0.9901626,3
5,research directions in data base management systems,d,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'd', 1977.0]",0.0010646265,0.9989354,3
41,building knowledge base management systems,,vldb j.,1996.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['building knowledge base management systems', 'vldb j.', 1996.0]",0.053868234,0.9461318,3
6,research directions in data base management systems,,"acm sigmod record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'acm sigmod record ,', 1977.0]",0.011071159,0.98892885,3
47,research directions in data base management systems,d tsichritzis,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'd tsichritzis', 1977.0]",0.0010646265,0.9989354,3
48,research directions in data base management systems,,",",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', ',', 1977.0]",0.0016214588,0.9983785,3
51,grid data management systems & services,,,2003.0,grid services for distributed system integration,"i foster , c kesselman , jm nick , s tuecke","ieee computer ,",1977.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['research directions in data base management systems', 'd tsichritzis', 'acm sigmod record ,']","['grid services for distributed system integration', 'i foster , c kesselman , jm nick , s tuecke', 'ieee computer ,']",0.36802417,0.6319758,3
4,research directions in data base management systems,d,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","['grid data management systems & services', nan, nan]","['research directions in data base management systems', 'd', 'acm sigmod record ,']",0.00067993393,0.99932003,3
35,grid data management systems & services,,,2003.0,grid data management systems & services,"a jagatheesan , r moore","acm sigmod record ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['research directions in data base management systems', 'd tsichritzis', 1977.0]","['grid data management systems & services', 'a jagatheesan , r moore', 2003.0]",0.081807844,0.91819215,3
14,research directions in data base management systems,,"acm sigmod record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'acm sigmod record ,', 1977.0]",0.011071159,0.98892885,3
12,research directions in data base management systems,tsichritzis,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","['grid data management systems & services', nan, nan]","['research directions in data base management systems', 'tsichritzis', 'acm sigmod record ,']",0.002856545,0.99714345,3
20,research directions in data base management systems,d tsichritzis,"record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","['grid data management systems & services', nan, nan]","['research directions in data base management systems', 'd tsichritzis', 'record ,']",0.0003307986,0.9996692,3
28,research directions in,d tsichritzis,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in', 'd tsichritzis', 1977.0]",0.1044871,0.89551294,3
27,research directions in,d tsichritzis,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","['grid data management systems & services', nan, nan]","['research directions in', 'd tsichritzis', 'acm sigmod record ,']",0.053995583,0.9460044,3
52,grid data management systems & services,,,2003.0,grid services for distributed system integration,d tsichritzis,"ieee computer ,",2002.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['research directions in data base management systems', 'acm sigmod record ,', 1977.0]","['grid services for distributed system integration', 'ieee computer ,', 2002.0]",0.21642525,0.78357476,3
13,research directions in data base management systems,tsichritzis,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'tsichritzis', 1977.0]",0.0016214588,0.9983785,3
34,grid data management systems & services,,,2003.0,grid data management systems & services,"a jagatheesan , r moore","proceedings of the international conference on very large & hellip ; ,",1977.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['research directions in data base management systems', 'd tsichritzis', 'acm sigmod record ,']","['grid data management systems & services', 'a jagatheesan , r moore', 'proceedings of the international conference on very large & hellip ; ,']",0.11099919,0.8890008,3
22,research directions in data base management systems,,"record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'record ,', 1977.0]",0.0021519267,0.99784803,3
21,research directions in data base management systems,d tsichritzis,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_year')","['grid data management systems & services', nan, 2003.0]","['research directions in data base management systems', 'd tsichritzis', 1977.0]",0.0010646265,0.9989354,3
15,research directions in data base management systems,tsichritzis,"acm sigmod record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, nan, 2003.0]","['research directions in data base management systems', 'tsichritzis', 'acm sigmod record ,', 1977.0]",0.002856545,0.99714345,4
49,research directions in data base management systems,d tsichritzis,",",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, nan, 2003.0]","['research directions in data base management systems', 'd tsichritzis', ',', 1977.0]",0.00060657103,0.99939346,4
37,grid data management systems & services,,,2003.0,grid data management systems & services,"a jagatheesan , r moore","proceedings of the international conference on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['research directions in data base management systems', 'd tsichritzis', 'acm sigmod record ,', 1977.0]","['grid data management systems & services', 'a jagatheesan , r moore', 'proceedings of the international conference on very large & hellip ; ,', 2003.0]",0.11099919,0.8890008,4
29,research directions in,d tsichritzis,"acm sigmod record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, nan, 2003.0]","['research directions in', 'd tsichritzis', 'acm sigmod record ,', 1977.0]",0.053995583,0.9460044,4
7,research directions in data base management systems,d,"acm sigmod record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, nan, 2003.0]","['research directions in data base management systems', 'd', 'acm sigmod record ,', 1977.0]",0.00067993393,0.99932003,4
23,research directions in data base management systems,d tsichritzis,"record ,",1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['grid data management systems & services', nan, nan, 2003.0]","['research directions in data base management systems', 'd tsichritzis', 'record ,', 1977.0]",0.0003307986,0.9996692,4
53,grid data management systems & services,,,2003.0,grid services for distributed system integration,"i foster , c kesselman , jm nick , s tuecke","ieee computer ,",2002.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['research directions in data base management systems', 'd tsichritzis', 'acm sigmod record ,', 1977.0]","['grid services for distributed system integration', 'i foster , c kesselman , jm nick , s tuecke', 'ieee computer ,', 2002.0]",0.36802432,0.63197565,4
