,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
22,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011",Naughty Boy,,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,,,"('rtable_Song_Name', 'rtable_CopyRight')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', '( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011', '( C ) 2011 The Island Def Jam Music Group']",0.0020380828,0.9979619,2
168,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008",Naughty Boy,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name',)","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014']","['Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008']",0.0035687415,0.99643123,2
169,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008",,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', 'Naughty Boy']","['Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008', nan]",0.0068034665,0.9931965,2
24,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014",Justin Bieber,,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,,,"('rtable_Artist_Name', 'rtable_CopyRight')","['Naughty Boy', '( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['Justin Bieber', '( C ) 2011 The Island Def Jam Music Group']",0.35486186,0.6451382,2
23,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011",Naughty Boy,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:33,,"('rtable_Song_Name', 'rtable_Time')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', nan]","['Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011', '3:33']",0.07481201,0.92518795,2
175,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008",Naughty Boy,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name', 'rtable_Released')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', nan]","['Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008', nan]",0.0035687415,0.99643123,2
21,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011",Naughty Boy,,Pop,,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name', 'rtable_Price')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', '$ 1.29']","['Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011', nan]",0.026313152,0.9736868,2
20,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011",Justin Bieber,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', 'Naughty Boy']","['Pray ( Acoustic Version ) ( Acoustic Version ) My Worlds Acoustic [ + Video ] [ + Digital Booklet ] Pop $ 1.29 February 8 , 2011', 'Justin Bieber']",0.2101727,0.7898273,2
170,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008",Naughty Boy,Love Is Dead,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name', 'rtable_Album_Name')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', nan]","['Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008', 'Love Is Dead']",0.0060817003,0.9939183,2
171,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,"Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008",Naughty Boy,,,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,"('rtable_Song_Name', 'rtable_Genre')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', 'Pop']","['Creepshow ( Album Version ) Kerli Alternative Rock $ 1.29 ( C ) 2008 The Island Def Jam Music Group July 7 , 2008', nan]",0.0039515765,0.9960484,2
390,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,Naughty Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",,,,6-May-14,Freak ( Clean Version ) Cam ` ron ( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records . 3:22,Naughty Boy,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,"September 19 , 2000","('rtable_Song_Name', 'rtable_Released')","['Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014', nan]","['Freak ( Clean Version ) Cam ` ron ( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records . 3:22', 'September 19 , 2000']",0.0058805,0.9941195,2
