,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_year')","[""guest editor 's introduction"", 2002.0]","['editorial c allocchio', 2000.0]",0.17031699419021606,0.8296830058097839,2
23,guest editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_year')","[""guest editor 's introduction"", 2002.0]","['guest editorial c allocchio', 2000.0]",0.029931843280792236,0.9700681567192078,2
22,guest editorial c allocchio,,",",2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue')","[""guest editor 's introduction"", nan]","['guest editorial c allocchio', ',']",0.06823623180389404,0.931763768196106,2
21,guest editorial c allocchio,,,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial c allocchio', nan]",0.06643104553222656,0.9335689544677734,2
20,guest editorial c allocchio,,,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title',)","[""guest editor 's introduction""]",['guest editorial c allocchio'],0.06643104553222656,0.9335689544677734,2
15,guest editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_year')","[""guest editor 's introduction"", 2002.0]","['guest editorial c allocchio', 2000.0]",0.029931843280792236,0.9700681567192078,2
14,guest editorial c allocchio,,computer,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue')","[""guest editor 's introduction"", nan]","['guest editorial c allocchio', 'computer']",0.07414567470550537,0.9258543252944946,2
12,guest editorial c allocchio,,,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title',)","[""guest editor 's introduction""]",['guest editorial c allocchio'],0.06501245498657227,0.9349875450134277,2
13,guest editorial c allocchio,,,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial c allocchio', nan]",0.06643104553222656,0.9335689544677734,2
7,guest editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_year')","[""guest editor 's introduction"", 2002.0]","['guest editorial c allocchio', 2000.0]",0.029643893241882324,0.9703561067581177,2
6,guest editorial c allocchio,,"networks ,",2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue')","[""guest editor 's introduction"", nan]","['guest editorial c allocchio', 'networks ,']",0.08392184972763062,0.9160781502723694,2
5,guest editorial c allocchio,,,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial c allocchio', nan]",0.06501245498657227,0.9349875450134277,2
4,guest editorial c allocchio,,,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title',)","[""guest editor 's introduction""]",['guest editorial c allocchio'],0.06412678956985474,0.9358732104301453,2
9,guest editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial c allocchio', nan, 2000.0]",0.029643893241882324,0.9703561067581177,3
25,guest editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial c allocchio', nan, 2000.0]",0.029931843280792236,0.9700681567192078,3
24,guest editorial c allocchio,,",",2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial c allocchio', nan, ',']",0.06823623180389404,0.931763768196106,3
1,editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['editorial c allocchio', nan, 2000.0]",0.17031699419021606,0.8296830058097839,3
2,editorial c allocchio,,"computer networks ,",2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['editorial c allocchio', 'computer networks ,', 2000.0]",0.17154812812805176,0.8284518718719482,3
18,guest editorial c allocchio,,computer,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial c allocchio', 'computer', 2000.0]",0.03461027145385742,0.9653897285461426,3
17,guest editorial c allocchio,,,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial c allocchio', nan, 2000.0]",0.029931843280792236,0.9700681567192078,3
16,guest editorial c allocchio,,computer,2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial c allocchio', nan, 'computer']",0.07414567470550537,0.9258543252944946,3
26,guest editorial c allocchio,,",",2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial c allocchio', ',', 2000.0]",0.029551982879638672,0.9704480171203613,3
10,guest editorial c allocchio,,"networks ,",2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial c allocchio', 'networks ,', 2000.0]",0.03424566984176636,0.9657543301582336,3
8,guest editorial c allocchio,,"networks ,",2002.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial c allocchio', nan, 'networks ,']",0.08392184972763062,0.9160781502723694,3
19,guest editorial c allocchio,,computer,2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial c allocchio', nan, 'computer', 2000.0]",0.03461027145385742,0.9653897285461426,4
3,editorial c allocchio,,"computer networks ,",2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['editorial c allocchio', nan, 'computer networks ,', 2000.0]",0.17154812812805176,0.8284518718719482,4
11,guest editorial c allocchio,,"networks ,",2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial c allocchio', nan, 'networks ,', 2000.0]",0.03424566984176636,0.9657543301582336,4
27,guest editorial c allocchio,,",",2000.0,guest editorial c allocchio,,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial c allocchio', nan, ',', 2000.0]",0.029551982879638672,0.9704480171203613,4
