,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,nan,nan,$ 0.99,"August 29 , 2003",Rashi ( Outro ) Dance & Electronic 2:01,nan,0
1,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",X2CU Jason Derulo Pop 2011 Because Music,nan,1
2,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,3:58,1
3,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003","Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",nan,1
4,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",Rashi ( Outro ) Dance & Electronic 2:01,4:10,0
5,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,nan,Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"May 6 , 2014",Rashi ( Outro ) Dance & Electronic 2:01,nan,0
6,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Everything Is 4 [ Clean ],Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",Rashi ( Outro ) Dance & Electronic 2:01,nan,0
7,Here Comes the Fuzz,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Cameras 28-Mar-11,2:01,Settle,Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",Rashi ( Outro ) Dance & Electronic 2:01,nan,1
8,nan,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,nan,1
9,Here Comes the Fuzz,Howard Shore,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,29-Aug-03,Rashi ( Outro ) Mark Ronson $ 0.99,2:01,Anything Goes,Mark Ronson,( c ) 2015 Karaoke Freaks,nan,$ 0.99,"August 29 , 2003",Rashi ( Outro ) Dance & Electronic 2:01,nan,0
