,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,printers,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title',)",['hp q3675a image transfer kit hp 194.84'],['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94'],0.17666216,0.82333785,2
1,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_category')","['hp q3675a image transfer kit hp 194.84', 'printers']","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan]",0.19887495,0.8011251,2
2,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,printers,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_brand')","['hp q3675a image transfer kit hp 194.84', nan]","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan]",0.17666222,0.82333773,2
3,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,printers,,,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_modelno')","['hp q3675a image transfer kit hp 194.84', 'q3675a']","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan]",0.13297215,0.8670278,2
4,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,printers,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_price')","['hp q3675a image transfer kit hp 194.84', nan]","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan]",0.17666216,0.82333785,2
5,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_category', 'ltable_brand')","['hp q3675a image transfer kit hp 194.84', 'printers', nan]","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan, nan]",0.19887516,0.8011249,3
6,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,,,,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['hp q3675a image transfer kit hp 194.84', 'printers', 'q3675a']","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan, nan]",0.1972443,0.8027557,3
7,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_category', 'ltable_price')","['hp q3675a image transfer kit hp 194.84', 'printers', nan]","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan, nan]",0.19887516,0.8011249,3
8,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,printers,,,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['hp q3675a image transfer kit hp 194.84', nan, 'q3675a']","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan, nan]",0.13297215,0.8670278,3
9,rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94,printers,,q3675a,,hewlett packard q3675a image transfer kit for hp color laserjet 4650 hp,cleaning repair,,q3675a,,"('ltable_title', 'ltable_brand', 'ltable_price')","['hp q3675a image transfer kit hp 194.84', nan, nan]","['rubbermaid 6-tier jumbo incline sorter plastic clear stationery & office machinery rubbermaid 96600ros 19.94', nan, nan]",0.17666216,0.82333785,3
