,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,koda - the architecture and interface of a data model independent kernel,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('ltable_title',)",['the distributed information search component ( disco ) and the world wide web'],['koda - the architecture and interface of a data model independent kernel'],0.9373207688331604,0.0626792311668396,2
623,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"c owman , f sundler","sigmod conference ,",1997.0,"('rtable_authors',)","['a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['c owman , f sundler']",0.955841351300478,0.04415864869952202,2
624,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,occurrence and function of amines in endocrine cells producing polypeptide hormones,"c owman , f sundler","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['occurrence and function of amines in endocrine cells producing polypeptide hormones', 'c owman , f sundler']",0.953421525657177,0.04657847434282303,2
625,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,occurrence and function of amines in endocrine cells producing polypeptide hormones,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","fed proc ,",1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['occurrence and function of amines in endocrine cells producing polypeptide hormones', 'fed proc ,']",0.9477087557315826,0.05229124426841736,2
626,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,occurrence and function of amines in endocrine cells producing polypeptide hormones,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1973.0,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['occurrence and function of amines in endocrine cells producing polypeptide hormones', 1973.0]",0.9479227140545845,0.0520772859454155,2
627,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"c owman , f sundler","fed proc ,",1997.0,"('rtable_authors', 'rtable_venue')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 'sigmod conference ,']","['c owman , f sundler', 'fed proc ,']",0.9498077556490898,0.05019224435091019,2
628,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"c owman , f sundler","sigmod conference ,",1973.0,"('rtable_authors', 'rtable_year')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 1997.0]","['c owman , f sundler', 1973.0]",0.9521027877926826,0.04789721220731735,2
634,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,heinemann newnes,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['heinemann newnes'],0.9444653168320656,0.05553468316793442,2
635,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"e motors , ah drives","sigmod conference ,",1997.0,"('rtable_authors',)","['a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['e motors , ah drives']",0.9181893691420555,0.08181063085794449,2
636,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,heinemann newnes,"e motors , ah drives","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['heinemann newnes', 'e motors , ah drives']",0.9512718990445137,0.0487281009554863,2
622,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,occurrence and function of amines in endocrine cells producing polypeptide hormones,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['occurrence and function of amines in endocrine cells producing polypeptide hormones'],0.9449972584843636,0.055002741515636444,2
637,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,heinemann newnes,"a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['heinemann newnes', nan]",0.9438008181750774,0.05619918182492256,2
639,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"e motors , ah drives",,1997.0,"('rtable_authors', 'rtable_venue')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 'sigmod conference ,']","['e motors , ah drives', nan]",0.9232853576540947,0.0767146423459053,2
644,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,on external memory graph traversal,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['on external memory graph traversal'],0.9471387751400471,0.05286122485995293,2
645,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,al buchsbaum,"sigmod conference ,",1997.0,"('rtable_authors',)","['a tomasic , r amouroux , p bonnet , o kapitskaia , h']",['al buchsbaum'],0.9572650864720345,0.042734913527965546,2
646,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,on external memory graph traversal,al buchsbaum,"sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['on external memory graph traversal', 'al buchsbaum']",0.955038845539093,0.04496115446090698,2
647,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,on external memory graph traversal,"a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['on external memory graph traversal', nan]",0.9499341174960136,0.05006588250398636,2
648,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,on external memory graph traversal,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['on external memory graph traversal', nan]",0.9441997669637203,0.05580023303627968,2
649,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,al buchsbaum,,1997.0,"('rtable_authors', 'rtable_venue')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 'sigmod conference ,']","['al buchsbaum', nan]",0.9491909258067608,0.05080907419323921,2
650,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,al buchsbaum,"sigmod conference ,",,"('rtable_authors', 'rtable_year')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 1997.0]","['al buchsbaum', nan]",0.6902322769165039,0.3097677230834961,2
656,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,wireless graffiti : data data everywhere,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['wireless graffiti : data data everywhere'],0.9441799558699131,0.0558200441300869,2
638,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,heinemann newnes,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['heinemann newnes', nan]",0.9371410757303238,0.06285892426967621,2
617,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,new adaptive methods for particles flux intensity measurement redundancy reduction and their,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1975.0,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['new adaptive methods for particles flux intensity measurement redundancy reduction and their', 1975.0]",0.9486034251749516,0.05139657482504845,2
616,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,new adaptive methods for particles flux intensity measurement redundancy reduction and their,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","& hellip ; telemetering conference , washington , d. c , proceedings ,",1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['new adaptive methods for particles flux intensity measurement redundancy reduction and their', '& hellip ; telemetering conference , washington , d. c , proceedings ,']",0.9456919394433498,0.05430806055665016,2
615,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,new adaptive methods for particles flux intensity measurement redundancy reduction and their,"vp evdokimov , vm pokras","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['new adaptive methods for particles flux intensity measurement redundancy reduction and their', 'vp evdokimov , vm pokras']",0.957710012793541,0.042289987206459045,2
576,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,separating stages in the continuation-passing transform . in the acm sigplan-sigact symposium on,"j lawall , o danvy","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['separating stages in the continuation-passing transform . in the acm sigplan-sigact symposium on', 'j lawall , o danvy']",0.9512464366853237,0.048753563314676285,2
577,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,separating stages in the continuation-passing transform . in the acm sigplan-sigact symposium on,"a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['separating stages in the continuation-passing transform . in the acm sigplan-sigact symposium on', nan]",0.9347411543130875,0.06525884568691254,2
578,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,separating stages in the continuation-passing transform . in the acm sigplan-sigact symposium on,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1993.0,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['separating stages in the continuation-passing transform . in the acm sigplan-sigact symposium on', 1993.0]",0.9382614679634571,0.06173853203654289,2
583,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,optimizing interconnection policies,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['optimizing interconnection policies'],0.9483737647533417,0.051626235246658325,2
584,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"o heckmann , j schmitt , r steinmetz","sigmod conference ,",1997.0,"('rtable_authors',)","['a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['o heckmann , j schmitt , r steinmetz']",0.9459221959114075,0.05407780408859253,2
585,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,optimizing interconnection policies,"o heckmann , j schmitt , r steinmetz","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['optimizing interconnection policies', 'o heckmann , j schmitt , r steinmetz']",0.9529699124395847,0.04703008756041527,2
586,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,optimizing interconnection policies,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","computer networks ,",1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['optimizing interconnection policies', 'computer networks ,']",0.9504244811832905,0.04957551881670952,2
587,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,optimizing interconnection policies,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",2004.0,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['optimizing interconnection policies', 2004.0]",0.9521994479000568,0.04780055209994316,2
588,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"o heckmann , j schmitt , r steinmetz","computer networks ,",1997.0,"('rtable_authors', 'rtable_venue')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 'sigmod conference ,']","['o heckmann , j schmitt , r steinmetz', 'computer networks ,']",0.9410763755440712,0.0589236244559288,2
589,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"o heckmann , j schmitt , r steinmetz","sigmod conference ,",2004.0,"('rtable_authors', 'rtable_year')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 1997.0]","['o heckmann , j schmitt , r steinmetz', 2004.0]",0.9620339013636112,0.03796609863638878,2
595,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,embedding 2.0,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['embedding 2.0'],0.9436840042471886,0.05631599575281143,2
596,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,embedding 2.0,o linking,"sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['embedding 2.0', 'o linking']",0.9526208899915218,0.047379110008478165,2
597,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,embedding 2.0,"a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['embedding 2.0', nan]",0.9448606669902802,0.05513933300971985,2
598,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,embedding 2.0,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1993.0,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['embedding 2.0', 1993.0]",0.9451648332178593,0.05483516678214073,2
603,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,numerical study of a prototype needle-free powdered vaccine and drug delivery system,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['numerical study of a prototype needle-free powdered vaccine and drug delivery system'],0.9379585608839989,0.06204143911600113,2
604,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"mp hardy , nj quinlan , maf kendall , bj bellhouse","sigmod conference ,",1997.0,"('rtable_authors',)","['a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['mp hardy , nj quinlan , maf kendall , bj bellhouse']",0.9336352050304413,0.06636479496955872,2
605,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,numerical study of a prototype needle-free powdered vaccine and drug delivery system,"mp hardy , nj quinlan , maf kendall , bj bellhouse","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['numerical study of a prototype needle-free powdered vaccine and drug delivery system', 'mp hardy , nj quinlan , maf kendall , bj bellhouse']",0.9488492496311665,0.05115075036883354,2
606,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,numerical study of a prototype needle-free powdered vaccine and drug delivery system,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","proceedings of the 23rd international symposium on shock & hellip ; ,",1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web', 'sigmod conference ,']","['numerical study of a prototype needle-free powdered vaccine and drug delivery system', 'proceedings of the 23rd international symposium on shock & hellip ; ,']",0.9391938783228397,0.06080612167716026,2
607,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,numerical study of a prototype needle-free powdered vaccine and drug delivery system,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web', 1997.0]","['numerical study of a prototype needle-free powdered vaccine and drug delivery system', nan]",0.9372296780347824,0.06277032196521759,2
608,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"mp hardy , nj quinlan , maf kendall , bj bellhouse","proceedings of the 23rd international symposium on shock & hellip ; ,",1997.0,"('rtable_authors', 'rtable_venue')","['a tomasic , r amouroux , p bonnet , o kapitskaia , h', 'sigmod conference ,']","['mp hardy , nj quinlan , maf kendall , bj bellhouse', 'proceedings of the 23rd international symposium on shock & hellip ; ,']",0.93034378439188,0.06965621560811996,2
614,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,new adaptive methods for particles flux intensity measurement redundancy reduction and their,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","sigmod conference ,",1997.0,"('rtable_title',)",['the distributed information search component ( disco ) and the world wide web'],['new adaptive methods for particles flux intensity measurement redundancy reduction and their'],0.9432732798159122,0.05672672018408775,2
657,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,the distributed information search component ( disco ) and the world wide web,"t imielinski , b nath","sigmod conference ,",1997.0,"('rtable_authors',)","['a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['t imielinski , b nath']",0.9532814361155033,0.04671856388449669,2
