,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Here Comes the Fuzz,nan,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Hip-Hop/Rap , Music , Rap",$ 0.99,29-Aug-03,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,nan,Calvin Harris,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 0.99,"May 6 , 2014","Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",3:47,1
1,Live After Deaf ( Live ) [ Complete Collection ],nan,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,10-Dec-13,Cameras 28-Mar-11,nan,nan,Naughty Boy,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,"March 18 , 2008","Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",3:47,1
2,Live After Deaf ( Live ) [ Complete Collection ],nan,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,10-Dec-13,Cameras 28-Mar-11,nan,One Love ( Deluxe Version ),Naughty Boy,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,"March 18 , 2008","Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",3:47,0
3,Rolling Papers,nan,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.99,17-Apr-09,"45 Leave a Whisper Rock , Music , Hard Rock , Alternative 4:09 27-May-03",5:11,Here 's To The Good Times,Wiz Khalifa,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 0.99,"May 27 , 2003","Anything Goes Florida Georgia Line Country October 14 , 2014",3:27,1
4,nan,nan,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.99,17-Apr-09,"45 Leave a Whisper Rock , Music , Hard Rock , Alternative 4:09 27-May-03",5:11,Here 's To The Good Times,Wiz Khalifa,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 0.99,"May 27 , 2003","Anything Goes Florida Georgia Line Country October 14 , 2014",3:27,1
5,Everything Is 4,nan,2015 300 Entertainment/RGF Productions,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,24-Nov-14,Rashi ( Outro ) Mark Ronson $ 0.99,nan,nan,Diddy - Dirty Money,2013 Warner Bros. . Records Inc.,nan,$ 1.29,"May 6 , 2014",Rashi ( Outro ) Dance & Electronic 2:01,3:47,1
6,nan,nan,2015 300 Entertainment/RGF Productions,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,24-Nov-14,Rashi ( Outro ) Mark Ronson $ 0.99,nan,nan,Diddy - Dirty Money,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,"May 6 , 2014",Rashi ( Outro ) Dance & Electronic 2:01,3:47,1
7,Rolling Papers,nan,2012 PAXAM RECORDS,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.99,24-Nov-14,Cameras 28-Mar-11,nan,Settle,Wiz Khalifa,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,nan,"August 19 , 2014",Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28,3:25,1
8,nan,nan,nan,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,4-Dec-12,Cameras 28-Mar-11,nan,Version [ Explicit ],Zedd,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,nan,"December 4 , 2012","Anything Goes Florida Georgia Line Country October 14 , 2014",3:47,0
9,nan,nan,nan,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,4-Dec-12,Cameras 28-Mar-11,nan,Version [ Explicit ],Zedd,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,nan,"March 20 , 2012","Anything Goes Florida Georgia Line Country October 14 , 2014",3:47,1
