,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
127,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5 series iii speaker system am53bk', ""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each""]",1,0,0.17301156,0.8269884,2
129,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
130,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5 series iii speaker system am53bk', ""iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.1019927,0.89800733,2
131,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony 42in bravia lcd v-series 1080p hdtv kdl42v4100,iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","[nan, 1098.72]","[""iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.40268925,0.5973108,2
132,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
133,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968049,0.8103195,2
134,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345194,0.81654805,2
135,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5 series iii speaker system am53bk', ""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers""]",1,0,0.13538907,0.8646109,2
136,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968052,0.8103195,2
137,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
138,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5 series iii speaker system am53bk', ""speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.12212548,0.8778745,2
139,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968052,0.8103195,2
140,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
141,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968052,0.8103195,2
142,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968052,0.8103195,2
143,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345194,0.81654805,2
144,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,bose acoustimass 5 series iii speaker system,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5 series iii speaker system am53bk', 'bose acoustimass 5 series iii speaker system']",1,0,0.25630578,0.74369425,2
145,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,yamaha rx-v863 home theater receiver rxv863bl,"735w dolby truehd , dolby digital ex , dolby pro logic iix , dolby digital plus , dts-hd , dts-es , dts 96/24 , dts neo :6 , neural surroundxm",1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['yamaha rx-v863 home theater receiver rxv863bl', '735w dolby truehd , dolby digital ex , dolby pro logic iix , dolby digital plus , dts-hd , dts-es , dts 96/24 , dts neo :6 , neural surroundxm']",1,0,0.32107815,0.6789219,2
146,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
126,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
125,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5,,399.0,"('rtable_name', 'rtable_price')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', 1098.72]","['bose acoustimass 5', 399.0]",1,0,0.31697085,0.6830291,2
124,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5', ""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.08983319,0.9101668,2
123,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5'],1,0,0.17138702,0.828613,2
97,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968052,0.8103195,2
98,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,tonearm pitch control,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['sony turntable pslx350h', 'tonearm pitch control']",1,0,0.2917197,0.70828027,2
99,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
200,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony turntable pslx350h,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['sony turntable pslx350h'],1,0,0.18968052,0.8103195,2
101,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,sony 42in bravia lcd v-series 1080p hdtv kdl42v4100,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ',399.0,"('rtable_description', 'rtable_price')","[nan, 1098.72]","[""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 '"", 399.0]",1,0,0.30428523,0.6957147,2
103,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,,1098.72,"('rtable_name',)",['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100'],['bose acoustimass 5 series iii speaker system am53bk'],1,0,0.18345197,0.81654805,2
104,,sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100,"sony 52 ' bravia w-series black lcd flat panel hdtv kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology black finish",,bose acoustimass 5 series iii speaker system am53bk,am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,1098.72,"('rtable_name', 'rtable_description')","['sony 42in bravia lcd v-series 1080p hdtv kdl42v4100', nan]","['bose acoustimass 5 series iii speaker system am53bk', ""am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.082909204,0.91709083,2
