,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,a study on data point search for hg-trees,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,"('ltable_title',)",['secure transaction processing in firm real-time database systems'],['a study on data point search for hg-trees'],0.010324726,0.9896752,2
34,"the clustra telecom database : high availability , high throughput , and real-time response","binto george , jayant r. haritsa",sigmod conference,1995,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,"('ltable_title', 'ltable_year')","['secure transaction processing in firm real-time database systems', 1997]","['the clustra telecom database : high availability , high throughput , and real-time response', 1995]",0.0015648082,0.9984352,2
35,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1995,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,"('ltable_venue', 'ltable_year')","['sigmod conference', 1997]","['vldb', 1995]",0.074597605,0.9254024,2
76,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1994,"('rtable_year',)",[1998],[1994],0.42576665,0.5742334,2
40,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"umesh maheshwari , barbara liskov",very large data bases,1998,"('rtable_authors',)","['jerry baulier , stephen blott , henry f. korth , abraham silberschatz']","['umesh maheshwari , barbara liskov']",0.05076829,0.9492317,2
41,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1997,"('rtable_year',)",[1998],[1997],0.34596732,0.6540327,2
42,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"umesh maheshwari , barbara liskov",international conference on management of data,1998,"('rtable_authors', 'rtable_venue')","['jerry baulier , stephen blott , henry f. korth , abraham silberschatz', 'very large data bases']","['umesh maheshwari , barbara liskov', 'international conference on management of data']",0.09303739,0.90696263,2
43,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"umesh maheshwari , barbara liskov",very large data bases,1997,"('rtable_authors', 'rtable_year')","['jerry baulier , stephen blott , henry f. korth , abraham silberschatz', 1998]","['umesh maheshwari , barbara liskov', 1997]",0.050186697,0.94981337,2
45,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1997,"('rtable_year',)",[1998],[1997],0.34596732,0.6540327,2
46,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,"('ltable_title',)",['secure transaction processing in firm real-time database systems'],['secure transaction processing in firm real-time database systems'],0.3486473,0.65135264,2
47,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,"('ltable_authors',)","['binto george , jayant r. haritsa']","['binto george , jayant r. haritsa']",0.3486473,0.65135264,2
48,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998,"('ltable_venue',)",['sigmod conference'],['sigmod conference'],0.3486473,0.65135264,2
