,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',9,` apple pan the ',' 10801 w. pico blvd. ',` west la ',310-475-3585,american,534,"('ltable_class',)",[140],[9],0.47046738862991333,0.5295326113700867,2
978,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10668 w. pico,` west la ',310-475-3585,american,140,"('rtable_addr', 'rtable_class')","[""' 10801 w. pico blvd. '"", 534]","[""' 10668 w. pico"", 140]",0.37504392862319946,0.6249560713768005,2
979,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10801 w. pico blvd. ',` los angeles ',310-475-3585,american,140,"('rtable_city', 'rtable_class')","[""` west la '"", 534]","[""` los angeles '"", 140]",0.3443338871002197,0.6556661128997803,2
980,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10801 w. pico blvd. ',` west la ',310/837 -6662,american,140,"('rtable_phone', 'rtable_class')","['310-475-3585', 534]","['310/837 -6662', 140]",0.3356887102127075,0.6643112897872925,2
981,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10801 w. pico blvd. ',` west la ',310-475-3585,` health food ',140,"('rtable_res_type', 'rtable_class')","['american', 534]","[""` health food '"", 140]",0.3611066937446594,0.6388933062553406,2
1008,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10801 w. pico blvd. ',` west la ',310-475-3585,american,140,"('rtable_class',)",[534],[140],0.37438642978668213,0.6256135702133179,2
1009,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill ',' 10801 w. pico blvd. ',` west la ',310-475-3585,american,140,"('rtable_name', 'rtable_class')","[""` apple pan the '"", 534]","[""` jack sprat \\ 's grill '"", 140]",0.2989252805709839,0.7010747194290161,2
1010,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',',` west la ',310-475-3585,american,140,"('rtable_addr', 'rtable_class')","[""' 10801 w. pico blvd. '"", 534]","[""'"", 140]",0.3982242941856384,0.6017757058143616,2
1011,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10801 w. pico blvd. ',` los angeles ',310-475-3585,american,140,"('rtable_city', 'rtable_class')","[""` west la '"", 534]","[""` los angeles '"", 140]",0.3443338871002197,0.6556661128997803,2
1012,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10801 w. pico blvd. ',` west la ',310/837 -6662,american,140,"('rtable_phone', 'rtable_class')","['310-475-3585', 534]","['310/837 -6662', 140]",0.3356887102127075,0.6643112897872925,2
