,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,toshiba black portable dvd player sdp71s,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon powershot sd1100 is digital elph camera rhythm & blue 2512b001,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('ltable_name',)",['canon silver 8.0 megapixel powershot digital camera sd1100is'],['toshiba black portable dvd player sdp71s'],0.9237154349684715,0.07628456503152847,2
316,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,sling i laptop case 18 inch 4.5 inch 13 inch 2211,,,"('rtable_name', 'rtable_description')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', 'canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue']","['sling i laptop case 18 inch 4.5 inch 13 inch 2211', nan]",0.9373441636562347,0.06265583634376526,2
315,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,sling i laptop case 18 inch 4.5 inch 13 inch 2211,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name',)",['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001'],['sling i laptop case 18 inch 4.5 inch 13 inch 2211'],0.9275385960936546,0.07246140390634537,2
313,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon powershot sd1100 is digital elph camera rhythm & blue 2512b001,"cd-r , cd-rw , cd-rom cd-text , mp3 playback 5 disc ( s ) 24 programmable track ( s )",219.76,"('rtable_description', 'rtable_price')","['canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue', nan]","['cd-r , cd-rw , cd-rom cd-text , mp3 playback 5 disc ( s ) 24 programmable track ( s )', 219.76]",0.6119454503059387,0.3880545496940613,2
312,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,sony compact disc player/recorder rcdw500c,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",219.76,"('rtable_name', 'rtable_price')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', nan]","['sony compact disc player/recorder rcdw500c', 219.76]",0.9451586343348026,0.05484136566519737,2
311,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,sony compact disc player/recorder rcdw500c,"cd-r , cd-rw , cd-rom cd-text , mp3 playback 5 disc ( s ) 24 programmable track ( s )",,"('rtable_name', 'rtable_description')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', 'canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue']","['sony compact disc player/recorder rcdw500c', 'cd-r , cd-rw , cd-rom cd-text , mp3 playback 5 disc ( s ) 24 programmable track ( s )']",0.9486346878111362,0.051365312188863754,2
310,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon powershot sd1100 is digital elph camera rhythm & blue 2512b001,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",219.76,"('rtable_price',)",[nan],[219.76],0.574004203081131,0.425995796918869,2
309,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,sony compact disc player/recorder rcdw500c,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name',)",['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001'],['sony compact disc player/recorder rcdw500c'],0.9420694708824158,0.05793052911758423,2
307,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon pixma mx700 multifunction photo printer 2186b002,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name', 'rtable_price')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', nan]","['canon pixma mx700 multifunction photo printer 2186b002', nan]",0.939400777220726,0.06059922277927399,2
306,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon pixma mx700 multifunction photo printer 2186b002,canon pixma mx700 office all-in-one printer,,"('rtable_name', 'rtable_description')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', 'canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue']","['canon pixma mx700 multifunction photo printer 2186b002', 'canon pixma mx700 office all-in-one printer']",0.9456530921161175,0.05434690788388252,2
305,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon pixma mx700 multifunction photo printer 2186b002,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name',)",['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001'],['canon pixma mx700 multifunction photo printer 2186b002'],0.939400777220726,0.06059922277927399,2
303,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,olympus li-42b lithium ion digital camera battery 202034,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name', 'rtable_price')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', nan]","['olympus li-42b lithium ion digital camera battery 202034', nan]",0.929892286658287,0.07010771334171295,2
302,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,olympus li-42b lithium ion digital camera battery 202034,lithium ion ( li-ion ) 3.7 v dc photo battery,,"('rtable_name', 'rtable_description')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', 'canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue']","['olympus li-42b lithium ion digital camera battery 202034', 'lithium ion ( li-ion ) 3.7 v dc photo battery']",0.9414559863507748,0.058544013649225235,2
301,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,olympus li-42b lithium ion digital camera battery 202034,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name',)",['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001'],['olympus li-42b lithium ion digital camera battery 202034'],0.929892286658287,0.07010771334171295,2
299,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",1537.77,"('rtable_name', 'rtable_price')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', nan]","[""samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza"", 1537.77]",0.9140535220503807,0.0859464779496193,2
298,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza,"samsung ln46a750 46 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 6ms response time 120hz",,"('rtable_name', 'rtable_description')","['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001', 'canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue']","[""samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza"", ""samsung ln46a750 46 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 6ms response time 120hz""]",0.9252511188387871,0.07474888116121292,2
297,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('rtable_name',)",['canon powershot sd1100 is digital elph camera rhythm & blue 2512b001'],"[""samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza""]",0.9113399982452393,0.08866000175476074,2
