,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-75 deluxe soft case 0716b001,,35.99,"('rtable_name',)",['canon psc-4000 deluxe leather case n 3528b001'],['canon psc-75 deluxe soft case 0716b001'],0.0771072506904602,0.9228927493095398,2
48,canon psc-4000 deluxe leather case,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe soft black camera case 0716b001'],['canon psc-4000 deluxe leather case'],0.08148342370986938,0.9185165762901306,2
24,canon psc-4000,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe soft black camera case 0716b001'],['canon psc-4000'],0.08722686767578125,0.9127731323242188,2
25,canon psc-4000,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['canon psc-4000', nan]",0.0948759913444519,0.9051240086555481,2
26,canon psc-4000,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['canon psc-4000', 35.99]",0.1027458906173706,0.8972541093826294,2
54,3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['3528b001', 35.99]",0.02970832586288452,0.9702916741371155,2
28,leather case n 3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe soft black camera case 0716b001'],['leather case n 3528b001'],0.05744802951812744,0.9425519704818726,2
29,leather case n 3528b001,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['leather case n 3528b001', nan]",0.057298362255096436,0.9427016377449036,2
30,leather case n 3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['leather case n 3528b001', 35.99]",0.06437957286834717,0.9356204271316528,2
22,deluxe leather case n 3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['deluxe leather case n 3528b001', 35.99]",0.07474583387374878,0.9252541661262512,2
32,canon psc-4000 deluxe,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe soft black camera case 0716b001'],['canon psc-4000 deluxe'],0.08275771141052246,0.9172422885894775,2
34,canon psc-4000 deluxe,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['canon psc-4000 deluxe', 35.99]",0.10346531867980957,0.8965346813201904,2
46,n 3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['n 3528b001', 35.99]",0.039168357849121094,0.9608316421508789,2
36,case n 3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe soft black camera case 0716b001'],['case n 3528b001'],0.04659533500671387,0.9534046649932861,2
37,case n 3528b001,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['case n 3528b001', nan]",0.04550737142562866,0.9544926285743713,2
38,case n 3528b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['case n 3528b001', 35.99]",0.05172991752624512,0.9482700824737549,2
45,n 3528b001,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['n 3528b001', nan]",0.03403860330581665,0.9659613966941833,2
40,canon psc-4000 deluxe leather,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe soft black camera case 0716b001'],['canon psc-4000 deluxe leather'],0.08083444833755493,0.9191655516624451,2
41,canon psc-4000 deluxe leather,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['canon psc-4000 deluxe leather', nan]",0.08049046993255615,0.9195095300674438,2
33,canon psc-4000 deluxe,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['canon psc-4000 deluxe', nan]",0.08460325002670288,0.9153967499732971,2
42,canon psc-4000 deluxe leather,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,35.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['canon psc-4000 deluxe leather', 35.99]",0.09739810228347778,0.9026018977165222,2
21,deluxe leather case n 3528b001,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['deluxe leather case n 3528b001', nan]",0.06732392311096191,0.9326760768890381,2
49,canon psc-4000 deluxe leather case,,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['canon psc-4000 deluxe leather case', nan]",0.08098256587982178,0.9190174341201782,2
1,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-75 deluxe soft case 0716b001,top loading leather,35.99,"('rtable_name', 'rtable_description')","['canon psc-4000 deluxe leather case n 3528b001', nan]","['canon psc-75 deluxe soft case 0716b001', 'top loading leather']",0.092029869556427,0.907970130443573,2
