,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],2:51,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:03,0
1,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 1.29,17-Apr-09,If I Am a Stranger ( Live In Amsterdam ),4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:03,0
2,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Extra Extra Credit,1:25,Flight School [ Explicit ],Wiz Khalifa,2015 If Moving Your Mine,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:03,0
3,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 1.29,17-Apr-09,Extra Extra Credit,4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],3:35,0
4,Flight School,"Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Extra Extra Credit,4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:42,0
5,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:03,0
6,Taylor Swift ( Bonus Track Version ),Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Extra Extra Credit,4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],3:55,0
7,Fetty Wap ( Deluxe ),Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Extra Extra Credit,4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],3:25,0
8,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Illusion ( feat . Echosmith ),3:42,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:03,0
9,Flight School,Wiz Khalifa,2009 Rostrum Records,"Hip-Hop/Rap , Music",$ 0.99,17-Apr-09,Second Chance ( Live Acoustic from Kansas City ),4:03,Flight School [ Explicit ],Wiz Khalifa,2013 Mad Decent,Rap & Hip-Hop,$ 0.99,"April 17 , 2009",Extra Extra Credit [ Explicit ],4:03,1
