,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,"Jingle Bells October 8 , 2013",George Jones & Tammy Wynette,Version [ Explicit ],Pop,,,,"July 10 , 2007","('rtable_Song_Name', 'rtable_Artist_Name')","[""Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50"", nan]","['Jingle Bells October 8 , 2013', 'George Jones & Tammy Wynette']",0.28678945,0.7132106,2
97,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,,Uptempo Pop for Work,Pop,,2006 The Leaf Label Ltd,,"July 10 , 2007","('rtable_Album_Name', 'rtable_CopyRight')","['Version [ Explicit ]', nan]","['Uptempo Pop for Work', '2006 The Leaf Label Ltd']",0.3345532,0.6654468,2
96,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,,Uptempo Pop for Work,,,,,"July 10 , 2007","('rtable_Album_Name', 'rtable_Genre')","['Version [ Explicit ]', 'Pop']","['Uptempo Pop for Work', nan]",0.4243384,0.5756616,2
95,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,"Heartbeat Song Caribou Alternative Rock , Dance & Electronic 3:18",,Version [ Explicit ],Pop,,,,,"('rtable_Song_Name', 'rtable_Released')","[""Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50"", 'July 10 , 2007']","['Heartbeat Song Caribou Alternative Rock , Dance & Electronic 3:18', nan]",0.44733706,0.55266297,2
94,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,"Heartbeat Song Caribou Alternative Rock , Dance & Electronic 3:18",,Version [ Explicit ],Pop,$ 1.29,,,"July 10 , 2007","('rtable_Song_Name', 'rtable_Price')","[""Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50"", nan]","['Heartbeat Song Caribou Alternative Rock , Dance & Electronic 3:18', '$ 1.29']",0.315261,0.68473905,2
895,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,,Roadtrip : Pop,Pop,,,,"July 10 , 2007","('rtable_Album_Name',)",['Version [ Explicit ]'],['Roadtrip : Pop'],0.22601289,0.7739871,2
896,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,"Ghost Pop Rock , Pop , Rock $ 1.29 ( c ) 2014 Turbo Recordings 3:33",,Roadtrip : Pop,Pop,,,,"July 10 , 2007","('rtable_Song_Name', 'rtable_Album_Name')","[""Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50"", 'Version [ Explicit ]']","['Ghost Pop Rock , Pop , Rock $ 1.29 ( c ) 2014 Turbo Recordings 3:33', 'Roadtrip : Pop']",0.37629908,0.6237009,2
897,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,"Ghost Pop Rock , Pop , Rock $ 1.29 ( c ) 2014 Turbo Recordings 3:33",,Version [ Explicit ],,,,,"July 10 , 2007","('rtable_Song_Name', 'rtable_Genre')","[""Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50"", 'Pop']","['Ghost Pop Rock , Pop , Rock $ 1.29 ( c ) 2014 Turbo Recordings 3:33', nan]",0.44251564,0.5574844,2
898,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,"Ghost Pop Rock , Pop , Rock $ 1.29 ( c ) 2014 Turbo Recordings 3:33",,Version [ Explicit ],Pop,,,,,"('rtable_Song_Name', 'rtable_Released')","[""Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50"", 'July 10 , 2007']","['Ghost Pop Rock , Pop , Rock $ 1.29 ( c ) 2014 Turbo Recordings 3:33', nan]",0.33488026,0.6651197,2
98,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",,,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,,Uptempo Pop for Work,Pop,,,,,"('rtable_Album_Name', 'rtable_Released')","['Version [ Explicit ]', 'July 10 , 2007']","['Uptempo Pop for Work', nan]",0.39378762,0.6062124,2
