,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Naked City Scarlet Street,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name',)",['Granite Falls Bushfire American Red Ale'],['Naked City Scarlet Street'],0.45009589195251465,0.5499041080474854,2
483,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Acorn Comet IPA,Granite Falls Brewing Company,American Pale Ale,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['Acorn Comet IPA', 'American Pale Ale']",0.20842337608337402,0.791576623916626,2
253,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,McMenamins Bagdad Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Granite Falls Bushfire American Red Ale', '5 %']","['McMenamins Bagdad Ale', '5 %']",0.4974396228790283,0.5025603771209717,2
252,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,McMenamins Bagdad Ale,Granite Falls Brewing Company,Pilsener,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['McMenamins Bagdad Ale', 'Pilsener']",0.4824058413505554,0.5175941586494446,2
251,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,McMenamins Bagdad Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name',)",['Granite Falls Bushfire American Red Ale'],['McMenamins Bagdad Ale'],0.4824637174606323,0.5175362825393677,2
484,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Acorn Comet IPA,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Granite Falls Bushfire American Red Ale', '5 %']","['Acorn Comet IPA', '5 %']",0.18467485904693604,0.815325140953064,2
246,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Picaroons Parcel of Rogues,Granite Falls Brewing Company,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Granite Falls Bushfire American Red Ale', '5 %']","['Picaroons Parcel of Rogues', '4.60 %']",0.24963808059692383,0.7503619194030762,2
245,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Picaroons Parcel of Rogues,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['Picaroons Parcel of Rogues', 'Amber Ale']",0.28733593225479126,0.7126640677452087,2
244,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Picaroons Parcel of Rogues,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Granite Falls Bushfire American Red Ale', 'Granite Falls Brewing Company']","['Picaroons Parcel of Rogues', 'Northampton Brewing Co. &#40; NB &#41;']",0.34853100776672363,0.6514689922332764,2
243,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Picaroons Parcel of Rogues,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name',)",['Granite Falls Bushfire American Red Ale'],['Picaroons Parcel of Rogues'],0.3003302216529846,0.6996697783470154,2
