,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,luna si ',' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_name', 'rtable_phone')","['nava', '404-240-1984']","[""luna si '"", '404/355 -5993']",1,0,0.37303197,0.626968,2
56,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_name', 'rtable_phone')","['nava', '404-240-1984']","[""` luna si '"", '404/355 -5993']",1,0,0.33697915,0.66302085,2
28,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3060 peachtree rd. '"", 'atlanta', '404-240-1984']","[""' 1931 peachtree rd. '"", 'atlanta', '404/355 -5993']",1,0,0.40403622,0.5959637,3
27,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_name', 'rtable_addr', 'rtable_phone')","['nava', ""' 3060 peachtree rd. '"", '404-240-1984']","[""si '"", ""' 1931 peachtree rd. '"", '404/355 -5993']",1,0,0.26103827,0.73896176,3
43,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3060 peachtree rd. '"", 'atlanta', '404-240-1984']","[""' 1931 peachtree rd. '"", 'atlanta', '404/355 -5993']",1,0,0.40403622,0.5959637,3
44,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3060 peachtree rd. '"", '404-240-1984', 706]","[""' 1931 peachtree rd. '"", '404/355 -5993', 405]",1,0,0.12208277,0.87791723,3
29,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3060 peachtree rd. '"", '404-240-1984', 706]","[""' 1931 peachtree rd. '"", '404/355 -5993', 405]",1,0,0.12208277,0.87791723,3
58,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_name', 'rtable_phone', 'rtable_class')","['nava', '404-240-1984', 706]","[""` luna si '"", '404/355 -5993', 405]",1,0,0.08830428,0.9116957,3
57,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_name', 'rtable_addr', 'rtable_phone')","['nava', ""' 3060 peachtree rd. '"", '404-240-1984']","[""` luna si '"", ""peachtree rd. '"", '404/355 -5993']",1,0,0.30072543,0.69927454,3
1,,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,southwestern,706,"('rtable_name', 'rtable_addr', 'rtable_phone')","['nava', ""' 3060 peachtree rd. '"", '404-240-1984']","[""luna si '"", ""' 1931 peachtree rd. '"", '404/355 -5993']",1,0,0.015156685,0.9848433,3
