,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia']",0.42787197,0.572128,2
1,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],"Electronica , Dance & Electronic , Trance",$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Genre')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'Rock']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'Electronica , Dance & Electronic , Trance']",0.44487956,0.5551205,3
2,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 0.99,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Price')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '$ 1.29']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '$ 0.99']",0.36834657,0.6316534,3
3,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( c ) 2014 Armada Music B.V.,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_CopyRight')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '( c ) 2014 Armada Music B.V.']",0.397167,0.602833,3
4,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,2:50,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Time')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '4:02']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '2:50']",0.49815398,0.50184596,3
5,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"January 30 , 2014","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Released')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'April 21 , 2015']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'January 30 , 2014']",0.42468378,0.5753162,3
14,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( c ) 2014 Armada Music B.V.,4:02,"January 30 , 2014","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_CopyRight', 'rtable_Released')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records', 'April 21 , 2015']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '( c ) 2014 Armada Music B.V.', 'January 30 , 2014']",0.4263566,0.5736434,4
13,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 0.99,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"January 30 , 2014","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Price', 'rtable_Released')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '$ 1.29', 'April 21 , 2015']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '$ 0.99', 'January 30 , 2014']",0.3857959,0.6142041,4
12,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 0.99,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,2:50,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Price', 'rtable_Time')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '$ 1.29', '4:02']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '$ 0.99', '2:50']",0.4388436,0.56115633,4
11,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],Rock,$ 0.99,( c ) 2014 Armada Music B.V.,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Price', 'rtable_CopyRight')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', '$ 1.29', '( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', '$ 0.99', '( c ) 2014 Armada Music B.V.']",0.3928513,0.60714877,4
48,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Sugar,Ryan Adams,Follow Your Heart,"Jazz , Vocal Jazz",$ 1.29,2005 Jasmine Records,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Album_Name', 'rtable_Genre', 'rtable_CopyRight')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Live At Carnegie Hall [ Explicit ]', 'Rock', '( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records']","['Sugar', 'Follow Your Heart', 'Jazz , Vocal Jazz', '2005 Jasmine Records']",0.35357416,0.64642584,4
9,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],"Electronica , Dance & Electronic , Trance",$ 1.29,( c ) 2014 Armada Music B.V.,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Genre', 'rtable_CopyRight')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'Rock', '( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'Electronica , Dance & Electronic , Trance', '( c ) 2014 Armada Music B.V.']",0.45290947,0.54709053,4
8,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],"Electronica , Dance & Electronic , Trance",$ 0.99,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Genre', 'rtable_Price')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'Rock', '$ 1.29']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'Electronica , Dance & Electronic , Trance', '$ 0.99']",0.43608677,0.56391317,4
7,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",A State of Trance 650 - New Horizons,Rock,$ 1.29,( c ) 2014 Armada Music B.V.,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Album_Name', 'rtable_CopyRight')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'Live At Carnegie Hall [ Explicit ]', '( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'A State of Trance 650 - New Horizons', '( c ) 2014 Armada Music B.V.']",0.45649922,0.5435008,4
6,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",A State of Trance 650 - New Horizons,"Electronica , Dance & Electronic , Trance",$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Genre')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'Live At Carnegie Hall [ Explicit ]', 'Rock']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'A State of Trance 650 - New Horizons', 'Electronica , Dance & Electronic , Trance']",0.36097163,0.6390283,4
10,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Calling Your Name,"Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia",Live At Carnegie Hall [ Explicit ],"Electronica , Dance & Electronic , Trance",$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"January 30 , 2014","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Genre', 'rtable_Released')","['Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ]', 'Ryan Adams', 'Rock', 'April 21 , 2015']","['Calling Your Name', 'Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia', 'Electronica , Dance & Electronic , Trance', 'January 30 , 2014']",0.47502348,0.52497655,4
