,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
66,Festivus 2014,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Festivus 2014', '6.10 %']",0.4292370676994324,0.5707629323005676,2
110,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster,Ballast Point Brewing Company,American Strong Ale,9.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Brewmaster', '9.20 %']",0.2981908917427063,0.7018091082572937,2
24,Serenity,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Serenity', '6.10 %']",0.45262718200683594,0.5473728179931641,2
30,Affliction,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Affliction', '6.10 %']",0.4495120048522949,0.5504879951477051,2
98,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Havannah,Ballast Point Brewing Company,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.44117051362991333,0.5588294863700867,2
34,Oho-Rojo,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Oho-Rojo', '6.10 %']",0.35663342475891113,0.6433665752410889,2
94,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Atwater 1936,Ballast Point Brewing Company,American Strong Ale,9 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Atwater 1936', '9 %']",0.49270713329315186,0.5072928667068481,2
40,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Atwater 1936,Ballast Point Brewing Company,American Strong Ale,9 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Atwater 1936', '9 %']",0.49270713329315186,0.5072928667068481,2
88,Oho-Rojo,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Oho-Rojo', '6.10 %']",0.35663342475891113,0.6433665752410889,2
44,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Havannah,Ballast Point Brewing Company,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.44117051362991333,0.5588294863700867,2
45,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Havannah,Ballast Point Brewing Company,American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Havannah', '5.80 %']",0.42893528938293457,0.5710647106170654,2
84,Affliction,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Affliction', '6.10 %']",0.4495120048522949,0.5504879951477051,2
78,Serenity,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Serenity', '6.10 %']",0.45262718200683594,0.5473728179931641,2
74,Bastola,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Bastola', '6.10 %']",0.4248141646385193,0.5751858353614807,2
70,Bluesfest,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Bluesfest', '6.10 %']",0.45399677753448486,0.5460032224655151,2
58,Fistmas,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Fistmas', '6.10 %']",0.45114201307296753,0.5488579869270325,2
20,Bastola,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Bastola', '6.10 %']",0.4248141646385193,0.5751858353614807,2
114,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster 's,BJ 's Chicago Pizza & Brewery Inc. .,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company']","[""Brewmaster 's"", ""BJ 's Chicago Pizza & Brewery Inc. .""]",0.49995577335357666,0.5000442266464233,2
99,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Havannah,Ballast Point Brewing Company,American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Havannah', '5.80 %']",0.42893528938293457,0.5710647106170654,2
116,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster 's,Ballast Point Brewing Company,American Strong Ale,9.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","[""Brewmaster 's"", '9.20 %']",0.2434508204460144,0.7565491795539856,2
130,2014,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['2014', '6.10 %']",0.21661114692687988,0.7833888530731201,2
4,Fistmas,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Fistmas', '6.10 %']",0.45114201307296753,0.5488579869270325,2
126,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster 's Reserve Imperial,Ballast Point Brewing Company,American Strong Ale,9.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","[""Brewmaster 's Reserve Imperial"", '9.20 %']",0.47888702154159546,0.5211129784584045,2
8,Boutefeu,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,5.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Boutefeu', '5.10 %']",0.4689239263534546,0.5310760736465454,2
115,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster 's,Ballast Point Brewing Company,American Amber / Red Ale,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","[""Brewmaster 's"", 'American Amber / Red Ale']",0.47297537326812744,0.5270246267318726,2
121,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster 's Reserve,Ballast Point Brewing Company,American Strong Ale,9.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","[""Brewmaster 's Reserve"", '9.20 %']",0.2843128442764282,0.7156871557235718,2
12,Festivus 2014,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Festivus 2014', '6.10 %']",0.4292370676994324,0.5707629323005676,2
62,Boutefeu,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,5.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Boutefeu', '5.10 %']",0.4689239263534546,0.5310760736465454,2
16,Bluesfest,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Bluesfest', '6.10 %']",0.45399677753448486,0.5460032224655151,2
101,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company', '10 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', '5.80 %']",0.44181084632873535,0.5581891536712646,3
82,SOHO,Pike 51 Brewing Company,American Amber / Red Ale,5.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['SOHO', 'Pike 51 Brewing Company', '5.10 %']",0.4600536823272705,0.5399463176727295,3
80,Serenity,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", 'American Amber / Red Ale', '9.20 %']","['Serenity', 'American Amber / Red Ale', '6.10 %']",0.45262718200683594,0.5473728179931641,3
79,Serenity,Crabtree Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['Serenity', 'Crabtree Brewing Company', '6.10 %']",0.4109928011894226,0.5890071988105774,3
112,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster,Ballast Point Brewing Company,American Amber / Red Ale,9.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale', '10 %']","['Brewmaster', 'American Amber / Red Ale', '9.20 %']",0.25645244121551514,0.7435475587844849,3
76,Bastola,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", 'American Amber / Red Ale', '9.20 %']","['Bastola', 'American Amber / Red Ale', '6.10 %']",0.4248141646385193,0.5751858353614807,3
75,Bastola,Birra Flea,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['Bastola', 'Birra Flea', '6.10 %']",0.3557360768318176,0.6442639231681824,3
128,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Brewmaster 's Reserve Imperial,Ballast Point Brewing Company,American Amber / Red Ale,9.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale', '10 %']","[""Brewmaster 's Reserve Imperial"", 'American Amber / Red Ale', '9.20 %']",0.4244629740715027,0.5755370259284973,3
72,Bluesfest,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", 'American Amber / Red Ale', '9.20 %']","['Bluesfest', 'American Amber / Red Ale', '6.10 %']",0.45399677753448486,0.5460032224655151,3
71,Bluesfest,Urban Artifact,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['Bluesfest', 'Urban Artifact', '6.10 %']",0.3642609715461731,0.6357390284538269,3
68,Festivus 2014,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", 'American Amber / Red Ale', '9.20 %']","['Festivus 2014', 'American Amber / Red Ale', '6.10 %']",0.4292370676994324,0.5707629323005676,3
131,2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['2014', 'Minneapolis Town Hall Brewery', '6.10 %']",0.19767284393310547,0.8023271560668945,3
67,Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['Festivus 2014', 'Minneapolis Town Hall Brewery', '6.10 %']",0.401725172996521,0.598274827003479,3
132,2014,BJ 's Chicago Pizza & Brewery Inc. .,Irish Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", 'American Amber / Red Ale', '9.20 %']","['2014', 'Irish Ale', '6.10 %']",0.19211888313293457,0.8078811168670654,3
