,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",2001.0,"('rtable_title',)",['locally adaptive dimensionality reduction for indexing large time series databases'],['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin'],0.005549164,0.9944508,2
20,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,asset optimization : a better approach for energy saving and capacity increase,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",2001.0,"('rtable_title',)",['locally adaptive dimensionality reduction for indexing large time series databases'],['asset optimization : a better approach for energy saving and capacity increase'],0.014424596,0.98557544,2
26,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",2001.0,"('rtable_title',)",['locally adaptive dimensionality reduction for indexing large time series databases'],['mass spectrometric contributions to problems related to the chemistry of atmospheres'],0.04593469,0.9540653,2
27,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,nin species,"sigmod conference ,",2001.0,"('rtable_title', 'rtable_authors')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani']","['mass spectrometric contributions to problems related to the chemistry of atmospheres', 'nin species']",0.139486,0.860514,2
15,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 2001.0]","['adaptive broadcast protocols to support power conservant retrieval by mobile users', nan]",0.13988958,0.8601104,2
14,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"e keogh , k chakrabarti , s mehrotra , m pazzani",,2001.0,"('rtable_title', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,']","['adaptive broadcast protocols to support power conservant retrieval by mobile users', nan]",0.36891288,0.6310871,2
13,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"a datta , a celik , j kim , de vandermeer","sigmod conference ,",2001.0,"('rtable_title', 'rtable_authors')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani']","['adaptive broadcast protocols to support power conservant retrieval by mobile users', 'a datta , a celik , j kim , de vandermeer']",0.040343776,0.9596562,2
12,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",2001.0,"('rtable_title',)",['locally adaptive dimensionality reduction for indexing large time series databases'],['adaptive broadcast protocols to support power conservant retrieval by mobile users'],0.15267467,0.8473253,2
21,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,asset optimization : a better approach for energy saving and capacity increase,"e keogh , k chakrabarti , s mehrotra , m pazzani","at aspenworld ,",2001.0,"('rtable_title', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,']","['asset optimization : a better approach for energy saving and capacity increase', 'at aspenworld ,']",0.0132589685,0.986741,2
29,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",2002.0,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 2001.0]","['mass spectrometric contributions to problems related to the chemistry of atmospheres', 2002.0]",0.04593469,0.9540653,2
28,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,"e keogh , k chakrabarti , s mehrotra , m pazzani","acc . chem . res ,",2001.0,"('rtable_title', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,']","['mass spectrometric contributions to problems related to the chemistry of atmospheres', 'acc . chem . res ,']",0.07793522,0.9220648,2
8,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,the black-scholes option pricing problem in mathematical finance : generalization and extension to a,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",2001.0,"('rtable_title',)",['locally adaptive dimensionality reduction for indexing large time series databases'],['the black-scholes option pricing problem in mathematical finance : generalization and extension to a'],0.3642042,0.6357959,2
3,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",1997.0,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 2001.0]","['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin', 1997.0]",0.005549164,0.9944508,2
2,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"e keogh , k chakrabarti , s mehrotra , m pazzani","transplantation proceedings ,",2001.0,"('rtable_title', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,']","['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin', 'transplantation proceedings ,']",0.009982346,0.9900177,2
1,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"v mazzaferro , e regalia , a pulvirenti , a tagger , s","sigmod conference ,",2001.0,"('rtable_title', 'rtable_authors')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani']","['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin', 'v mazzaferro , e regalia , a pulvirenti , a tagger , s']",0.0017232553,0.9982767,2
9,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,the black-scholes option pricing problem in mathematical finance : generalization and extension to a,"e keogh , k chakrabarti , s mehrotra , m pazzani","journal de physique i ,",2001.0,"('rtable_title', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,']","['the black-scholes option pricing problem in mathematical finance : generalization and extension to a', 'journal de physique i ,']",0.37033665,0.62966335,2
22,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,asset optimization : a better approach for energy saving and capacity increase,"e keogh , k chakrabarti , s mehrotra , m pazzani","sigmod conference ,",,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 2001.0]","['asset optimization : a better approach for energy saving and capacity increase', nan]",0.005501463,0.99449855,2
30,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,nin species,"acc . chem . res ,",2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['mass spectrometric contributions to problems related to the chemistry of atmospheres', 'nin species', 'acc . chem . res ,']",0.04830806,0.951692,3
31,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,nin species,"sigmod conference ,",2002.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 2001.0]","['mass spectrometric contributions to problems related to the chemistry of atmospheres', 'nin species', 2002.0]",0.139486,0.860514,3
32,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,mass spectrometric contributions to problems related to the chemistry of atmospheres,"e keogh , k chakrabarti , s mehrotra , m pazzani","acc . chem . res ,",2002.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,', 2001.0]","['mass spectrometric contributions to problems related to the chemistry of atmospheres', 'acc . chem . res ,', 2002.0]",0.07793522,0.9220648,3
34,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,cross-linking of nuclear proteins to dna by platinum compounds,"z walter , k wozniak , j kowalik","cellular and molecular biology letters ,",2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['cross-linking of nuclear proteins to dna by platinum compounds', 'z walter , k wozniak , j kowalik', 'cellular and molecular biology letters ,']",0.38610527,0.6138947,3
24,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,asset optimization : a better approach for energy saving and capacity increase,"e keogh , k chakrabarti , s mehrotra , m pazzani","at aspenworld ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,', 2001.0]","['asset optimization : a better approach for energy saving and capacity increase', 'at aspenworld ,', nan]",0.0045853457,0.9954146,3
23,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,asset optimization : a better approach for energy saving and capacity increase,"b choi , y lee","at aspenworld ,",2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['asset optimization : a better approach for energy saving and capacity increase', 'b choi , y lee', 'at aspenworld ,']",0.11448427,0.8855157,3
18,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title', 'rtable_venue', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,', 2001.0]","['adaptive broadcast protocols to support power conservant retrieval by mobile users', nan, nan]",0.33091465,0.6690853,3
36,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,institutional commitment to fairness in college teaching,rc rodabaugh,"new directions for teaching and learning ,",2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['institutional commitment to fairness in college teaching', 'rc rodabaugh', 'new directions for teaching and learning ,']",0.01816111,0.98183894,3
17,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"a datta , a celik , j kim , de vandermeer","sigmod conference ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 2001.0]","['adaptive broadcast protocols to support power conservant retrieval by mobile users', 'a datta , a celik , j kim , de vandermeer', nan]",0.090789124,0.9092109,3
16,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,adaptive broadcast protocols to support power conservant retrieval by mobile users,"a datta , a celik , j kim , de vandermeer",,2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['adaptive broadcast protocols to support power conservant retrieval by mobile users', 'a datta , a celik , j kim , de vandermeer', nan]",0.053721935,0.94627804,3
10,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,interleukin-2 receptor levels indicating relapse in multiple sclerosis,"k adachi , t kumamoto , s araki","lancet i ,",2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['interleukin-2 receptor levels indicating relapse in multiple sclerosis', 'k adachi , t kumamoto , s araki', 'lancet i ,']",0.24086884,0.75913113,3
6,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"e keogh , k chakrabarti , s mehrotra , m pazzani","transplantation proceedings ,",1997.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'sigmod conference ,', 2001.0]","['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin', 'transplantation proceedings ,', 1997.0]",0.009982346,0.9900177,3
5,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"v mazzaferro , e regalia , a pulvirenti , a tagger , s","sigmod conference ,",1997.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 2001.0]","['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin', 'v mazzaferro , e regalia , a pulvirenti , a tagger , s', 1997.0]",0.0017232553,0.9982767,3
4,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin,"v mazzaferro , e regalia , a pulvirenti , a tagger , s","transplantation proceedings ,",2001.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,']","['prophylaxis against hcv recurrence after liver transplantation : effect of interferon and ribavirin', 'v mazzaferro , e regalia , a pulvirenti , a tagger , s', 'transplantation proceedings ,']",0.00080883596,0.9991912,3
25,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,asset optimization : a better approach for energy saving and capacity increase,"b choi , y lee","at aspenworld ,",,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases', 'e keogh , k chakrabarti , s mehrotra , m pazzani', 'sigmod conference ,', 2001.0]","['asset optimization : a better approach for energy saving and capacity increase', 'b choi , y lee', 'at aspenworld ,', nan]",0.1367944,0.8632056,4
