,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dynasty ( feat . Haley ),David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('rtable_Song_Name',)",['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]'],['Dynasty ( feat . Haley )'],0.34549654,0.65450346,2
478,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dominic Badguy,David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,( C ) 2014 Disney,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', '( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.']","['Dominic Badguy', '( C ) 2014 Disney']",0.47006947,0.52993053,2
477,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dominic Badguy,David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 1.29,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Price')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', '$ 0.99']","['Dominic Badguy', '$ 1.29']",0.3214373,0.6785627,2
476,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dominic Badguy,David Banner,Mississippi-The Album ( Explicit Version ),Soundtracks,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Genre')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', 'Pop']","['Dominic Badguy', 'Soundtracks']",0.36023143,0.63976854,2
475,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dominic Badguy,Christophe Beck,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', 'David Banner']","['Dominic Badguy', 'Christophe Beck']",0.41728163,0.5827184,2
474,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dominic Badguy,David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('rtable_Song_Name',)",['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]'],['Dominic Badguy'],0.33377883,0.6662212,2
88,Your Heart Is a Muscle,David Guetta,Kiss,"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('ltable_Song_Name', 'ltable_Album_Name')","['Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ]', 'One Love ( Deluxe Version )']","['Your Heart Is a Muscle', 'Kiss']",0.036861904,0.96313804,2
223,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Antlers,Danny Elfman,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', 'David Banner']","['Antlers', 'Danny Elfman']",0.24794963,0.75205034,2
353,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Prrrum ( Remix ) [ feat . Wisin & Yandel ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"September 25 , 2015","('rtable_Song_Name', 'rtable_Released')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', 'May 20 , 2003']","['Prrrum ( Remix ) [ feat . Wisin & Yandel ]', 'September 25 , 2015']",0.3686204,0.6313796,2
352,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Prrrum ( Remix ) [ feat . Wisin & Yandel ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:13,"May 20 , 2003","('rtable_Song_Name', 'rtable_Time')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ]', '4:24']","['Prrrum ( Remix ) [ feat . Wisin & Yandel ]', '4:13']",0.40042883,0.5995712,2
